name;nationality;position;overall;age;real_team;device
Agustín Fontana;Argentina;ST;69;24;Club Atlético Banfield;2
Diego Sosa;Argentina;CM|LW;65;28;Argentinos Juniors;2
Pere Milla;Spain;ST|LM|CAM;73;27;Elche CF;2
Quentin Lecoeuche;France;LB|LM;66;26;FC Lorient;2
Mikkel Duelund;Denmark;CM|RW|LW;70;23;Dynamo Kyiv;2
Cédric Yambéré;Central African Rep.;CB;71;29;Ettifaq FC;2
Jann George;Germany;RM|CAM;68;27;SSV Jahn Regensburg;2
Rasmus Lauritsen;Denmark;CB;68;24;IFK Norrköping;2
Marvin Gakpa;France;CM;71;26;Football Club de Metz;2
Denis Bouanga;Gabon;RM|LM;78;25;AS Saint-Étienne;2
Steven Bergwijn;Netherlands;CAM|RW|LW;82;22;Tottenham Hotspur;2
Marko Kvasina;Austria;ST|CAM;65;23;SV Mattersburg;2
Jorge Carrascal;Colombia;CAM;73;22;River Plate;2
Jorge Henríquez;Chile;CM|CAM;63;26;Audax Italiano;2
Édgar Jiménez;Venezuela;CDM;62;35;Mineros de Guayana;2
Scott McKenna;Scotland;CB;71;23;Aberdeen;2
Sultan Ahmed Mandash;Saudi Arabia;RM|LM;61;25;Al Taawoun;2
Adam Pearce;Australia;GK;58;23;Central Coast Mariners;2
Siyabonga Mpontshane;South Africa;GK;65;34;Orlando Pirates;2
Dylan Mottley-Henry;England;RM;58;22;Bradford City;2
Oliver Sail;New Zealand;GK;60;24;Wellington Phoenix;2
Petar Stojanovic;Slovenia;RB|RM;71;24;Dinamo Zagreb;2
Erik Janza;Slovenia;LB;66;27;Górnik Zabrze;2
Benjamin Verbic;Slovenia;RM|LM|CF;78;26;Dynamo Kyiv;2
Aaron McEneff;Northern Ireland;CDM|CM;64;25;Shamrock Rovers;2
Filip Lesniak;Slovakia;CDM|CM;60;24;Silkeborg IF;2
Nathan Oduwa;Nigeria;LM;64;24;Dundalk;2
Miguel Araujo;Peru;CB;70;25;FC Emmen;2
Colm Horgan;Republic of Ireland;RB;62;26;Derry City;2
Ryan Manning;Republic of Ireland;LB|CM;71;24;Queens Park Rangers;2
Guo Hao;China PR;CDM|CM;59;27;Tianjin TEDA FC;2
Matías Romero;Argentina;CM|RW;62;24;Argentinos Juniors;2
Elliot Käck;Sweden;LB;68;30;Djurgårdens IF;2
Jordan Morris;United States;ST|RW|LW;72;25;Seattle Sounders FC;2
Jesús Gallardo;Mexico;LB|LM|LW;75;25;Monterrey;2
Jonny Maddison;England;GK;58;25;Port Vale;2
Cedric Teuchert;Germany;ST|RW;69;23;Hannover 96;2
Carlos Alves;Portugal;GK;63;22;Rio Ave FC;2
Deklan Wynne;New Zealand;LB|CB;64;25;Colorado Rapids;2
Roger Assalé;Ivory Coast;ST;75;26;CD Leganés;2
Michalis Bakakis;Greece;RWB|RB|CB|RW;71;29;AEK Athens;2
Trezeguet;Egypt;RM|RW|LW;76;25;Aston Villa;2
Ryan Hardie;Scotland;ST;65;23;Plymouth Argyle;2
Léo Jardim;Brazil;GK;72;25;LOSC Lille;2
Ángel González;Argentina;ST|RM|RW;74;26;Estudiantes de La Plata;2
Che Adams;England;ST;73;24;Southampton;2
Chey Dunkley;England;CB;69;28;Wigan Athletic;2
Akieme;Spain;LB;66;22;FC Barcelona;2
Luka Maric;Croatia;CB;62;33;Arka Gdynia;2
Filippo Romagna;Italy;CB;71;23;Sassuolo;2
Nicolas Pépé;Ivory Coast;RM|RW;82;25;Arsenal;2
Ryan Sweeney;Republic of Ireland;CB;64;23;Mansfield Town;2
Jafar Arias;Curacao;ST;66;25;FC Emmen;2
Clément Depres;France;ST;67;25;Nîmes Olympique;2
Jon Gorenc Stankovic;Slovenia;CB|CDM;69;24;Huddersfield Town;2
Florian Miguel;France;LB|CB;70;23;Nîmes Olympique;2
Jonathan Tamimi;Jordan;RWB|RM|RW;64;25;GIF Sundsvall;2
Diego Chávez;Mexico;ST|LM|CAM;62;25;Club Necaxa;2
Braulio Uraezaña;Bolivia;GK;60;25;Club Social Cultural y Deportivo Blooming;2
Javi Muñoz;Spain;ST|CM|CAM;69;25;CD Tenerife;2
Marcos Llorente;Spain;CDM|CM;81;25;Atlético Madrid;2
Emiliano Buendía;Argentina;RM;77;23;Norwich City;2
Brian Torrealba;Chile;RB|CB;67;23;CD O'Higgins;2
Nordi Mukiele;France;RB|CB;78;22;RB Leipzig;2
Jannik Dehm;Germany;RB;69;24;Holstein Kiel;2
Maximilian Eggestein;Germany;CDM|CM|CAM;78;23;SV Werder Bremen;2
Desevio Payne;United States;RB|LB;63;24;FC Emmen;2
Maximilian Sauer;Germany;RWB|RB|RM|RW;67;26;SpVgg Greuther Fürth;2
Hamad Suliman Al Jayzani;Saudi Arabia;RWB|RB|RW;60;27;Al Wehda;2
Sui Weijie;China PR;GK;61;37;Chongqing Dangdai Lifan FC SWM Team;2
Luo Xin;China PR;RB|CB;61;30;Henan Jianye FC;2
Lü Haidong;China PR;LB|LWB|LM|LW;61;28;Shenzen FC;2
Wu Qing;China PR;LB|LM;58;39;Chongqing Dangdai Lifan FC SWM Team;2
Wang Weicheng;China PR;CM|CAM;58;28;Chongqing Dangdai Lifan FC SWM Team;2
Feng Jin;China PR;RM|RW;63;26;Chongqing Dangdai Lifan FC SWM Team;2
Joevin Jones;Trinidad & Tobago;LB|LM;72;28;Seattle Sounders FC;2
Clavería;Spain;CDM|CM;68;24;CF Fuenlabrada;2
Roger Guedes;Brazil;ST|CF;75;23;Shandong Luneng TaiShan FC;2
Sabin Merino;Spain;ST|RW|LW;71;28;RC Deportivo;2
Memo Rodriguez;United States;RM|LM|LW;64;24;Houston Dynamo;2
Aritz Elustondo;Spain;RB|CB;77;26;Real Sociedad;2
Giovani Lo Celso;Argentina;CM|CAM;82;24;Tottenham Hotspur;2
Freddy Salazar;Colombia;ST|RM|LM;70;25;Rionegro Águilas;2
Thilo Kehrer;Germany;RB|CB;79;23;Paris Saint-Germain;2
Jannik Pohl;Denmark;ST;65;24;AC Horsens;2
Moses Odjer;Ghana;CM;65;23;Trapani;2
Lorenzo Andrenacci;Italy;GK;66;25;Brescia;2
Andrea Cistana;Italy;CB;73;23;Brescia;2
Callum Ainley;England;CM|RW;61;22;Crewe Alexandra;2
Fabian Ahumada;Chile;ST|RW;62;24;CD Palestino;2
Carlos Lobos;Chile;CDM|CM;66;23;CD Everton de Viña del Mar;2
Jeisson Vargas;Chile;ST|CAM|LW;67;22;Unión La Calera;2
Federico Dimarco;Italy;LB|LM;66;22;Hellas Verona;2
Fabián;Spain;CM;83;24;Napoli;2
Sean Davis;United States;CDM|CM|CAM;70;27;New York Red Bulls;2
Xavier;Portugal;RW|LW;72;28;CD Tondela;2
Raúl Gudiño;Mexico;GK;72;24;Guadalajara;2
Gabriel Ávalos;Paraguay;ST|RM|LM;69;29;Patronato;2
Samu Casado;Spain;GK;62;23;AD Alcorcón;2
Uche Agbo;Nigeria;CDM|CM;68;24;RC Deportivo;2
Bilal Boutobba;France;RM|CAM;64;21;Montpellier Hérault SC;2
Ugurcan Çakir;Turkey;GK;76;24;Trabzonspor;2
Jack Sowerby;England;CM;59;25;Fleetwood Town;2
Mohamed Fares;Algeria;LB|LM|LW;71;24;SPAL;2
André Horta;Portugal;CM;74;23;SC Braga;2
Kaku;Paraguay;CAM;75;25;New York Red Bulls;2
Gonzalo Martínez;Argentina;CAM|CF|RW;77;27;Atlanta United;2
Ramón Ábila;Argentina;ST;77;30;Boca Juniors;2
Marcos Díaz;Argentina;GK;76;34;Boca Juniors;2
Hwang Hee Chan;Korea Republic;ST;77;24;FC Red Bull Salzburg;2
Lucas Villarruel;Argentina;CDM|CM;68;29;LDU Quito;2
Cristian Espinoza;Argentina;RM|LM|RW;74;25;San Jose Earthquakes;2
Michael Covea;Venezuela;RM|CM;66;26;Mineros de Guayana;2
Kieran Dowell;England;LM|CAM;70;22;Wigan Athletic;2
Adrián Arregui;Argentina;CDM|CM;67;27;Independiente Medellín;2
Marcus Coco;France;RM|LM;75;24;FC Nantes;2
Mohamed Mara;Guinea;ST|LM;63;23;Paris FC;2
Rodrigo Noya;Argentina;CB;70;30;Club Necaxa;2
Fabián Sambueza;Argentina;RM|CAM;72;31;Independiente Santa Fe;2
Alistair Coote;Scotland;CM|CAM|LW;57;22;Waterford FC;2
Sead Hakšabanovic;Montenegro;CM|LW;67;21;IFK Norrköping;2
Leonardo Lopes;Portugal;CDM|CM;68;21;Hull City;2
Rafael García;Uruguay;CB;71;31;Colón de Santa Fe;2
Hidde ter Avest;Netherlands;RB|RM;68;23;Udinese;2
Scott McMann;Scotland;LB|LWB|LW;63;24;Hamilton Academical FC;2
Halil Ibrahim Pehlivan;Turkey;LB;68;26;Gençlerbirligi SK;2
Mohammed Ahmed Awaji;Saudi Arabia;GK;58;25;Al Adalah Club;2
Pablo Fornals;Spain;RM|LM|CAM;79;24;West Ham United;2
Juan Manuel Ramos;Uruguay;LB;62;23;La Spezia;2
Giacomo Ricci;Italy;LB;57;23;Castellammare di Stabia;2
Andrea Favilli;Italy;ST;68;23;Genoa;2
Michael Kelly;Scotland;LB;60;22;Bristol Rovers;2
Kieran Tierney;Scotland;LB;77;23;Arsenal;2
Sergio Santos;Brazil;ST|LW;69;25;Philadelphia Union;2
Nicolás Miracco;Argentina;ST;62;29;Club Atlético Central Córdoba;2
George Timotheou;Australia;CB;62;23;SV Zulte Waregem;2
Karol Mets;Estonia;CB;69;27;AIK;2
Jerry Yates;England;ST|LM;65;23;Swindon Town;2
Greg Taylor;Scotland;LB|LWB|LW;71;22;Celtic;2
Aron Elís ?rándarson;Iceland;CM|CAM;65;25;Odense Boldklub;2
Andrei Girotto;Brazil;CB|CDM;77;28;FC Nantes;2
Haris Hajradinovic;Bosnia & Herzegovina;CM|CAM;71;26;Kasimpasa SK;2
Antonio Milic;Croatia;LB|CB;69;26;Rayo Vallecano;2
Franz Brorsson;Sweden;CB;66;24;Esbjerg fB;2
Sam Johnson;Liberia;ST;69;27;Real Salt Lake;2
Omar Colley;Gambia;CB;75;27;Sampdoria;2
Vincent Janssen;Netherlands;ST;76;26;Monterrey;2
Younes Namli;Denmark;RM|CAM;74;26;Colorado Rapids;2
Diego Martínez;Colombia;GK;66;30;Deportivo Pasto;2
Jimmy Martinez;Chile;RM|CM;67;23;Universidad de Chile;2
Jack McMillan;Scotland;RB|LB|LWB|LW;61;22;Livingston FC;2
Reece Grego-Cox;Republic of Ireland;ST|RM;62;23;Crawley Town;2
Ianis Hagi;Romania;CAM;73;21;Rangers FC;2
Hernán Figueredo;Uruguay;CDM|CAM;66;35;Liverpool Fútbol Club;2
Alejandro Zendejas;Mexico;LM;60;22;Guadalajara;2
Sebastian Saucedo;United States;LM|LW;65;23;U.N.A.M.;2
Sotirios Papagiannopoulos;Sweden;CB;71;29;FC København;2
Pablo Aránguiz;Chile;CM|CAM;72;23;Universidad de Chile;2
Harold Preciado;Colombia;ST;72;26;Shenzen FC;2
Jakub Jankto;Czech Republic;LM|CM;74;24;Sampdoria;2
Taulant Seferi;lbania;ST|CAM;58;23;Neuchâtel Xamax FCS;2
Janis Ikaunieks;Latvia;CM|CAM;63;25;Strømsgodset IF;2
Diego Valoyes;Colombia;ST|LM;67;23;Club Atlético Talleres;2
Jonathan Galván;Argentina;CB|CDM;71;28;Club Atlético Central Córdoba;2
Pol Roigé;Spain;RM|LM|CF;62;26;GIF Sundsvall;2
Ricardo Valente;Portugal;RW|LW;69;29;CD Tondela;2
Takumi Minamino;Japan;ST|RM|CAM;77;25;Liverpool;2
Rubén Duarte;Spain;LB;76;24;D. Alavés;2
Felipe Banguero;Colombia;LB;66;31;Millonarios FC;2
Kim Won Gun;Korea Republic;CB;62;28;FC Seoul;2
Kim Min Hyeok;Korea Republic;CM;64;27;Sangju Sangmu FC;2
Park Yong Woo;Korea Republic;CDM|CM;69;26;Sangju Sangmu FC;2
Sebastian Ring;Sweden;LWB|LW;62;25;Kalmar FF;2
Joel Amoroso;Argentina;RM|LM;66;32;FBC Melgar;2
Bart Nieuwkoop;Netherlands;RB;70;24;Willem II;2
Nicolás Mazzola;Argentina;ST;70;30;Unión de Santa Fe;2
Federico Lanzillotta;Argentina;GK;64;27;CD Palestino;2
Juninho Bacuna;Curacao;CDM|LM|CM;71;22;Huddersfield Town;2
Ashley Hunter;England;LM|LW;65;24;Salford City;2
Max Christiansen;Germany;CDM|CM;67;23;Sportverein Waldhof Mannheim 07 e.V.;2
Mauro Laínez;Mexico;RM|LM|LW;66;24;Club Tijuana;2
Nicolás Giménez;Argentina;CM|CAM;74;24;Arsenal de Sarandí;2
Norberto Palmieri;Argentina;CB|CDM|CM;61;24;Club Deportivo Oriente Petrolero;2
David Atanga;Ghana;ST|RM|CAM;66;23;Holstein Kiel;2
Alejandro Melo;Argentina;RM;60;24;Coquimbo Unido;2
Gianluca Scamacca;Italy;ST;66;21;Ascoli;2
Nik Omladic;Slovenia;RM|LM|CM;67;30;FC Hansa Rostock;2
Jermaine Hylton;England;ST|RW|LW;65;27;Motherwell;2
Gil Alcalá;Mexico;GK;71;28;Gallos Blancos de Querétaro;2
Leonardo Saldaña;Colombia;LB;65;30;Jaguares Fútbol Club;2
Courtney Senior;England;RM;65;23;Colchester United;2
Lee Desmond;Republic of Ireland;LB|CB|CDM;62;25;St. Patrick's Athletic;2
Jeisson Palacios;Colombia;CB;65;26;Independiente Santa Fe;2
Baldomero Perlaza;Colombia;CDM|CM;71;28;Atlético Nacional;2
André Onana;Cameroon;GK;85;24;Ajax;2
Ismaël Bennacer;Algeria;CDM|CM;74;22;Milan;2
Matías Escudero;Argentina;CB;68;31;Patronato;2
Ben Kantie Karamoko;Ivory Coast;CB;65;25;FK Haugesund;2
Lucas Gamba;Argentina;ST|LM;74;33;Rosario Central;2
Daniel Podence;Portugal;CF|RW|LW;78;24;Wolverhampton Wanderers;2
Joaquín Laso;Argentina;RB|CB;73;30;Rosario Central;2
Pape Cheikh Diop;Spain;CDM|CM;73;22;RC Celta;2
Layneker Zafra;Venezuela;CB;62;34;Zamora Fútbol Club;2
Cyle Larin;Canada;ST;73;25;SV Zulte Waregem;2
Khiry Shelton;United States;ST|RW;65;27;Sporting Kansas City;2
Fatai Alashe;United States;CDM|CM;65;26;FC Cincinnati;2
Nick Besler;United States;CB|CDM|CM;67;27;Real Salt Lake;2
Alex Bono;United States;GK;67;26;Toronto FC;2
Santiago Rosales;Argentina;RM|LM|RW;67;25;Patronato;2
Angelo Fulgini;France;RM|CM;75;23;Angers SCO;2
Wilfred Ndidi;Nigeria;CDM|CM;84;23;Leicester City;2
Taylor Moore;England;CB;66;23;Blackpool;2
Matt Polster;United States;RB|CDM;67;27;Rangers FC;2
Víctor Malcorra;Argentina;CDM|LM;70;33;U.N.A.M.;2
Mauricio Martínez;Argentina;CB|CDM|CM;72;27;Racing Club;2
Benny Ashley-Seal;England;ST;62;21;Accrington Stanley;2
Saad Abdul-Salaam;United States;RB|CB;65;28;FC Cincinnati;2
Tim Parker;United States;CB;72;27;New York Red Bulls;2
Axel Sjöberg;Sweden;CB;67;29;Columbus Crew SC;2
Cristian Roldan;United States;CDM|RM|CM;74;25;Seattle Sounders FC;2
Franco Soldano;Argentina;ST|CF;73;25;Boca Juniors;2
Amadou Dia;United States;LB;64;27;Sporting Kansas City;2
Li Chao;China PR;CB;59;32;Wuhan Zall Professional FC;2
Wang Guoming;China PR;GK;57;30;Henan Jianye FC;2
Jiang Jihong;China PR;CB;60;30;Guangzhou R&F FC;2
Benjamin Pavard;France;RB|CB;80;24;FC Bayern München;2
Jeremiah St. Juste;Netherlands;RB|CB;74;23;1. FSV Mainz 05;2
Daniel Franco;Argentina;CB;63;29;Club Deportivo Oriente Petrolero;2
Sada Thioub;Senegal;RM|LM|RW;75;25;Angers SCO;2
Bruno Santos;Brazil;RB;69;27;FC Paços de Ferreira;2
Ivo Rodrigues;Portugal;RM|LM;72;25;Royal Antwerp FC;2
Roman Kerschbaum;Austria;CDM|CM|CAM;64;26;FC Admira Wacker Mödling;2
Berkan Emir;Turkey;LB;66;32;Göztepe SK;2
Luke Armstrong;England;ST;59;24;Salford City;2
Sam Cosgrove;England;ST;70;23;Aberdeen;2
Emil Nielsen;Denmark;ST|LW;62;26;Lyngby BK;2
Tim Erlandsson;Sweden;GK;62;23;Falkenbergs FF;2
Marvin Vallecilla;Colombia;LB;66;29;Deportivo Pasto;2
Darragh Markey;Republic of Ireland;CM|CAM;60;23;St. Patrick's Athletic;2
Diego González;Spain;LB|CB;71;25;Málaga CF;2
Álex Remiro;Spain;GK;77;25;Real Sociedad;2
César Carrillo;Colombia;CDM|CM;66;27;Millonarios FC;2
David Contreras;Colombia;CDM|CM;61;26;Rionegro Águilas;2
Marko Poletanovic;Serbia;CDM|CAM;67;27;RKS Raków Czestochowa SA;2
Cristian Borja;Colombia;LB;74;27;Sporting CP;2
Martin Payares;Colombia;LB|CB;64;25;Patriotas Boyacá FC;2
Matty Cash;England;RB|RM|LM;74;22;Nottingham Forest;2
Augusto Batalla;Argentina;GK;70;24;CD O'Higgins;2
Kamil Mazek;Poland;RM|LM;61;26;Zaglebie Lubin;2
Easah Suliman;England;RB|CB;57;22;Vitória Guimarães;2
Frédéric Guilbert;France;RWB|RB|RW;76;25;Aston Villa;2
Alessio Vita;Italy;RM|LM|CM;66;27;Cittadella;2
Daniel Álvarez;Mexico;RM|LM|RW;72;26;Club Necaxa;2
José Fran;Spain;LM;67;28;CF Fuenlabrada;2
Eber Bessa;Brazil;CM|CAM;71;28;Vitória Setúbal;2
Florian Sotoca;France;ST|RM;72;29;Racing Club de Lens;2
Lucas Tousart;France;CDM|CM;76;23;Olympique Lyonnais;2
Konstantin Kerschbaumer;Austria;LM|CM;71;28;1. FC Heidenheim 1846;2
André-Franck Zambo Anguissa;Cameroon;CDM|CM;76;24;Villarreal CF;2
David Barbona;Argentina;RM|LM;75;25;Racing Club;2
Agustín Rossi;Argentina;GK;77;24;Club Atlético Lanús;2
Gustav Berggren;Sweden;CDM|CM;62;22;BK Häcken;2
Jamie Lindsay;Scotland;CDM|CM;65;24;Rotherham United;2
Jordan Flores;England;LM|CM|CAM;60;24;Dundalk;2
Marko Dmitrovic;Serbia;GK;80;28;SD Eibar;2
Jonas;Brazil;CDM;68;28;Al Ittihad;2
Pastrana;Spain;RM|LM;67;23;Extremadura UD;2
Sigurd Rosted;Norway;CB;69;26;Brøndby IF;2
Michael Zetterer;Germany;GK;67;25;PEC Zwolle;2
Wilder Mosquera;Colombia;GK;61;35;Atlético Huila;2
John García;Colombia;CB;67;31;La Equidad;2
Luis Vergara;Colombia;CB;62;29;Mineros de Guayana;2
Carlos González;Paraguay;ST;74;27;U.N.A.M.;2
Eduar Caicedo;Colombia;CB;64;25;Deportivo Cali;2
David Gómez;Colombia;RB|LB|LM;69;32;Once Caldas;2
Yojiro Takahagi;Japan;CDM|CM;71;33;F.C. Tokyo;2
Kevin van Veen;Netherlands;ST;64;29;Scunthorpe United;2
Soares;Brazil;ST;78;29;FC Porto;2
Facundo Altamirano;Argentina;GK;66;24;Club Atlético Banfield;2
Martin Fraisl;Austria;GK;69;27;SV Sandhausen;2
Kaiyne Woolery;England;RM|LM;65;25;Swindon Town;2
Jacob Bruun Larsen;Denmark;LM;74;21;TSG 1899 Hoffenheim;2
Melero;Spain;CDM|CM|CAM;75;26;Levante UD;2
Nicolai Rapp;Germany;CB;69;23;SV Darmstadt 98;2
Cristian Arrieta;Colombia;RB;69;24;América de Cali;2
Diego Moreno;Colombia;CDM|CM|CAM;66;24;Marítimo;2
Tobias Salquist;Denmark;CB;64;25;Lillestrøm SK;2
Federico Castro;Argentina;ST|LW;60;27;Curicó Unido;2
Fábio Abreu;Angola;ST|RW;72;27;Moreirense FC;2
Braian Romero;Argentina;ST|RM|LM;67;29;Independiente;2
Mathew Hudson;England;GK;59;22;Preston North End;2
Damián Lemos;Argentina;CDM|CM;71;31;Patronato;2
Rodrigo Bentancur;Uruguay;CM;80;23;Juventus;2
Moussa Marega;Mali;ST|RM;81;29;FC Porto;2
Henk Veerman;Netherlands;ST;72;29;FC St. Pauli;2
Facundo Melivilo;Argentina;ST|LM|RW;58;27;Club Atlético Tigre;2
Ramón Arias;Uruguay;RB|CB;69;28;San Lorenzo de Almagro;2
Diego Viera;Paraguay;CB;69;29;Club Libertad;2
Mateo Cassierra;Colombia;ST;67;23;Belenenses;2
Jordan Siebatcheu;France;ST;70;24;Stade Rennais FC;2
Jorge Soto;Colombia;GK;57;26;Envigado FC;2
Sergiu Bu?;Romania;ST;68;27;Clubul Sportiv Gaz Metan Media?;2
Lukáš Haraslín;Slovakia;RM|LM;71;24;Sassuolo;2
Malte Kiilerich;Denmark;CB;60;24;AC Horsens;2
Duckens Nazon;Haiti;ST;63;26;Sint-Truidense VV;2
Óscar Balanta;Colombia;CB|CDM;64;32;Patriotas Boyacá FC;2
Deniz Hümmet;Turkey;ST;63;23;IF Elfsborg;2
Choi Oh Back;Korea Republic;RM;63;28;Seongnam FC;2
Dario Melnjak;Croatia;LB;67;27;Çaykur Rizespor;2
Alexis Canelo;Argentina;ST|LM;71;28;Deportivo Toluca;2
Jáder Obrian;Colombia;RM;68;25;Rionegro Águilas;2
Djibril Dianessy;France;CAM;64;24;Fortuna Sittard;2
Joel Andersson;Sweden;RB|LB;69;23;FC Midtjylland;2
Adam Andersson;Sweden;RB|LB;65;23;BK Häcken;2
Favio Álvarez;Argentina;LM|CM|CAM;69;27;U.N.A.M.;2
Felix Platte;Germany;ST;70;24;SV Darmstadt 98;2
Kim Sung Ju;Korea Republic;LB|LM;66;29;Incheon United FC;2
Lamin Jallow;Gambia;ST|RW|LW;69;26;Salerno;2
Tomáš Vestenicky;Slovakia;ST|RM;63;24;Cracovia;2
Oliver Finney;England;CM;57;22;Crewe Alexandra;2
Charlie Kirk;England;LW;65;22;Crewe Alexandra;2
Jeon Min Gwang;Korea Republic;CB;63;27;Pohang Steelers;2
Bart Ramselaar;Netherlands;CM|CAM|LW;73;24;FC Utrecht;2
Suleiman Abdullahi;Nigeria;ST|RW|LW;70;23;1. FC Union Berlin;2
Samuel Adegbenro;Nigeria;RW|LW;72;24;Rosenborg BK;2
Maximilian Mittelstädt;Germany;LB|LM;74;23;Hertha BSC;2
Earl Edwards Jr.;United States;GK;61;28;D.C. United;2
Marko Dugandzic;Croatia;ST;66;26;Fotbal Club Boto?ani;2
David Milinkovic;France;LM|LW;66;26;Vancouver Whitecaps FC;2
Isaac Mbenza;Belgium;ST|RM|LM;71;24;Amiens SC;2
Salvador Ichazo;Uruguay;GK;65;28;Genoa;2
Joy-Lance Mickels;Germany;LM;62;26;FC Carl Zeiss Jena;2
Marvin Johnson;England;LB|LWB|LW;67;29;Middlesbrough;2
Ezri Konsa;England;CB;71;22;Aston Villa;2
George Lapslie;England;CM;60;22;Charlton Athletic;2
Keshi Anderson;England;LM|CAM;65;25;Swindon Town;2
Kerim Mrabti;Sweden;ST|CM|CAM;70;26;Birmingham City;2
Roy Gelmi;Switzerland;CB|CDM;65;25;VVV-Venlo;2
Alan Empereur;Brazil;LB|CB;66;26;Hellas Verona;2
Lucas Tagliapietra;Brazil;CB;68;29;Boavista FC;2
Anastasios Donis;Greece;ST|RM;73;23;Stade de Reims;2
Lukas Klemenz;Poland;CB;66;24;Wisla Kraków;2
Danilo Arboleda;Colombia;CB;67;25;Deportivo Pasto;2
Mairon Quiñones;Colombia;LB;65;24;Deportivo Pasto;2
Alexander Jakobsen;Egypt;CM|LW;67;26;Sarpsborg 08 FF;2
Bae Jae Woo;Korea Republic;RB|RM;62;27;Sangju Sangmu FC;2
Kim Seon Woo;Korea Republic;CDM|CM;63;27;Sangju Sangmu FC;2
Jodi Jones;England;RM|LM;64;22;Coventry City;2
Joackim Olsen Solberg;Norway;LB|RM|CM;62;31;Mjøndalen IF;2
Gastón Giménez;Argentina;CB|CDM|CM;76;29;Chicago Fire Soccer Club;2
Cristian Guanca;Argentina;ST|CAM;72;27;Al Shabab;2
Kim Jong Woo;Korea Republic;CM|CAM;68;26;Suwon Samsung Bluewings;2
An Hyeon Beom;Korea Republic;RB|RM;67;25;Jeju United FC;2
Kim Seung Joon;Korea Republic;ST|RM|LM;67;25;Gyeongnam FC;2
Jeong Seung Hyun;Korea Republic;CB;70;26;Ulsan Hyundai Horang-i;2
Lee Tae Hee;Korea Republic;ST|RB|CB;59;28;Seongnam FC;2
Calvin Verdonk;Netherlands;LB;69;23;FC Twente;2
Christian Pulisic;United States;LM|RW|LW;80;21;Chelsea;2
Maximiliano Calzada;Uruguay;CDM|CM;66;30;Club Atlético River Plate;2
Daniel Barlaser;England;CDM|CM;66;23;Rotherham United;2
Stian Aasmundsen;Norway;CDM|CM;66;30;Mjøndalen IF;2
Oleksandr Zinchenko;Ukraine;LB;79;23;Manchester City;2
Samuel Portugal;Brazil;GK;63;26;Portimonense SC;2
Eloge Yao;Ivory Coast;RB|CB;65;24;FC Lugano;2
Tesfaldet Tekie;Sweden;CDM|CM;67;23;Fortuna Sittard;2
Henrik Castegren;Sweden;CB;60;24;IFK Norrköping;2
Carlos Núñez;Uruguay;ST;65;28;Deportivo Pasto;2
Manjrekar James;Canada;CB;68;26;FC Midtjylland;2
Matty Foulds;England;LB|CB;59;22;Everton;2
Beni Badibanga;Belgium;RM|LM;67;24;Waasland-Beveren;2
Jeong Hyun Cheol;Korea Republic;CB|CDM;65;27;FC Seoul;2
Pål Alexander Kirkevold;Norway;ST;68;29;Hobro IK;2
Thomas Juel-Nielsen;Denmark;CB;62;30;Clubul Sportiv Gaz Metan Media?;2
Cheikhou Dieng;Senegal;ST|RM|LM;65;26;Wolfsberger AC;2
Almamy Touré;France;RB|CB;75;24;Eintracht Frankfurt;2
Roli Pereira de Sa;France;LM|CM;61;23;FC Nantes;2
Callum Guy;England;CDM|CM;62;23;Carlisle United;2
Chris Stokes;England;LB|CB|LWB|LW;62;29;Forest Green Rovers;2
Shaun McWilliams;England;RB|CDM|CM;57;21;Northampton Town;2
Bright Osayi-Samuel;Nigeria;RM|LM;72;22;Queens Park Rangers;2
Nuno Santos;Portugal;RW|LW;74;25;Rio Ave FC;2
Almir Soto;Colombia;RB|CDM|CM;66;26;Patriotas Boyacá FC;2
Kris Twardek;Canada;ST|RM|RW;62;23;Bohemian FC;2
Michaël Maria;Curacao;LB|CM;63;25;Adelaide United;2
Nicolás Tripichio;Argentina;RB|RM;68;24;Defensa y Justicia;2
Maximiliano Romero;Argentina;ST;72;21;Vélez Sarsfield;2
Nicola Dalmonte;Italy;LM|LW;66;22;Trapani;2
Luciano Ospina;Colombia;CB;68;29;Millonarios FC;2
Ismail Azzaoui;Belgium;ST|LM;65;22;VfL Wolfsburg;2
Kyle Walker-Peters;England;RB;74;23;Southampton;2
Nélson Semedo;Portugal;RB;82;26;FC Barcelona;2
Ryan Wintle;England;CDM|CM;65;23;Crewe Alexandra;2
Lukas Fröde;Germany;CB|CDM|CM;68;25;Karlsruher SC;2
Róbert Mazán;Slovakia;LB;66;26;CD Tenerife;2
Jean Evrard Kouassi;Ivory Coast;ST|LM|LW;72;25;Wuhan Zall Professional FC;2
Brendan Moore;United States;GK;61;28;Atlanta United;2
Stuart Findlay;Scotland;LB|CB;71;24;Kilmarnock;2
Fiacre Kelleher;Republic of Ireland;CB;63;24;Macclesfield Town;2
Yeray;Spain;CB;80;25;Athletic Club;2
Jamie McCart;Scotland;CB;62;23;St. Johnstone FC;2
Scott Allardice;Scotland;CDM|CM;57;22;Waterford FC;2
Imed Louati;Tunisia;ST|RM|LM;64;26;Hobro IK;2
Mouhamadou Sarr;Senegal;GK;62;23;Bologna;2
Marvin Mehlem;Germany;LM|CAM;70;22;SV Darmstadt 98;2
