name;nationality;position;overall;age;real_team;device
Sonny Kittel;Germany;CAM|LW;74;27;Hamburger SV;Playstation
Allan;Brazil;CM;84;29;Napoli;Playstation
Lewis Dunk;England;CB;79;28;Brighton & Hove Albion;Playstation
Tom Eastman;England;CB;65;28;Colchester United;Playstation
Jake Forster-Caskey;England;CDM|CM;67;26;Charlton Athletic;Playstation
Juan Ezequiel Cuevas;Argentina;LM|RW|LW;73;32;CD Everton de Viña del Mar;Playstation
Emre Çolak;Turkey;RM|LM|CAM;72;29;RC Deportivo;Playstation
Jamie Paterson;England;LM|CM|CAM;70;28;Bristol City;Playstation
Marco Pérez;Colombia;ST;71;29;Al Raed;Playstation
Vicente Gómez;Spain;CDM|CM;69;31;RC Deportivo;Playstation
Joachim Van Damme;Belgium;CDM|CM;71;29;KV Mechelen;Playstation
Arbilla;Spain;RB|LB|CB;76;33;SD Eibar;Playstation
Jasper Cillessen;Netherlands;GK;82;31;Valencia CF;Playstation
Pedro Obiang;Equatorial Guinea;CDM|CM;77;28;Sassuolo;Playstation
Tonny Brochmann;Denmark;LM|CM|CAM;66;30;Mjøndalen IF;Playstation
Colin Coosemans;Belgium;GK;69;27;KAA Gent;Playstation
Andrew Tutte;England;CDM|CM;60;29;Morecambe;Playstation
Atinç Nukan;Turkey;CB;69;27;Göztepe SK;Playstation
Zakaria Diallo;France;CB;68;33;Racing Club de Lens;Playstation
Maciej Jankowski;Poland;ST|LM;65;30;Arka Gdynia;Playstation
Magomed Ozdoev;Russia;CDM|CM;77;27;Free Agents;Playstation
Heung Min Son;Korea Republic;LM|CF;87;28;Tottenham Hotspur;Playstation
Johan Kappelhof;Netherlands;RB|CB;68;29;Chicago Fire Soccer Club;Playstation
Roly Bonevacia;Curacao;LM|CM;69;28;Al Faisaly;Playstation
Nicolai Boilesen;Denmark;LB;71;28;FC København;Playstation
Marco Bizot;Netherlands;GK;78;29;AZ;Playstation
Ricardo van Rhijn;Netherlands;RB;69;29;SC Heerenveen;Playstation
Lorenzo Ebecilio;Netherlands;CDM|CM|CAM;68;28;Júbilo Iwata;Playstation
Florian Jozefzoon;Netherlands;RM|LM;69;29;Derby County;Playstation
Rémi Mulumba;DR Congo;CDM|CM;66;27;La Berrichonne de Châteauroux;Playstation
Robbie Benson;Republic of Ireland;CDM|CM;66;28;St. Patrick's Athletic;Playstation
Michael Hector;Jamaica;CB;73;28;Fulham;Playstation
Casemiro;Brazil;CDM;88;28;Real Madrid;Playstation
Hans Vanaken;Belgium;CM|CAM;80;27;Club Brugge KV;Playstation
Stefan Ortega;Germany;GK;74;27;DSC Arminia Bielefeld;Playstation
Orlando Gaona Lugo;Paraguay;ST|LM|RW;63;30;Club Sportivo Luqueño;Playstation
Nicolás Blandi;Argentina;ST;74;30;Colo-Colo;Playstation
Alan Patrick;Brazil;CDM|CAM;74;29;Shakhtar Donetsk;Playstation
Cristian Martínez Borja;Colombia;ST;64;32;LDU Quito;Playstation
Nicolai Larsen;Denmark;GK;67;29;FC Nordsjælland;Playstation
Antoni Sarcevic;England;CM|CAM;65;28;Plymouth Argyle;Playstation
Michael Esser;Germany;GK;74;32;TSG 1899 Hoffenheim;Playstation
Sebastian Rode;Germany;CDM|CM;78;29;Eintracht Frankfurt;Playstation
Adam Maher;Netherlands;CDM|CM;76;27;FC Utrecht;Playstation
Bruno;Spain;CB;77;30;Levante UD;Playstation
Mitchell te Vrede;Netherlands;ST;67;28;Al Fateh;Playstation
Gordan Bunoza;Bosnia & Herzegovina;LB|CB;69;32;Incheon United FC;Playstation
Jonas Lindberg;Sweden;ST|LM|LW;63;31;IK Sirius;Playstation
Thilo Leugers;Germany;CDM;67;29;SV Meppen;Playstation
Michael Schimpelsberger;Austria;RWB|RB|RW;63;29;spusu SKN St. Pölten;Playstation
Steven Berghuis;Netherlands;RW;81;28;Feyenoord;Playstation
David Cawley;Republic of Ireland;CDM|CM;60;28;Sligo Rovers;Playstation
Diogo Salomão;Portugal;RW|LW;70;31;Santa Clara;Playstation
Youness Mokhtar;Morocco;LM;71;28;Columbus Crew SC;Playstation
Santiago García;Argentina;LB|CB;71;32;Unión La Calera;Playstation
Kelvin Mellor;England;RB|CB;62;29;Bradford City;Playstation
Jason Lowe;England;RB|CDM|CM;65;28;Bolton Wanderers;Playstation
Jonathan Rivierez;France;RB|CB;68;31;Stade Malherbe Caen;Playstation
Graeme Shinnie;Scotland;CDM|CM;72;28;Derby County;Playstation
Tendayi Darikwa;Zimbabwe;RB;71;28;Nottingham Forest;Playstation
Cristian Tello;Spain;RM|LM;79;28;Real Betis;Playstation
Timo Horn;Germany;GK;80;27;1. FC Köln;Playstation
Mark Uth;Germany;ST|CAM|CF;77;28;1. FC Köln;Playstation
Ben Coker;England;LB;63;31;Cambridge United;Playstation
Soares;Brazil;CDM|CM;74;31;Gil Vicente FC;Playstation
Tomáš Koubek;Czech Republic;GK;74;27;FC Augsburg;Playstation
Adama Soumaoro;France;CB;77;28;Genoa;Playstation
Marcus Vinícius;Brazil;RM;60;36;Arka Gdynia;Playstation
Ole Jørgen Halvorsen;Norway;RM;65;32;Sarpsborg 08 FF;Playstation
Jan Oblak;Slovenia;GK;91;27;Atlético Madrid;Playstation
Marcelo Silva;Uruguay;CB;69;31;Real Salt Lake;Playstation
Ben Gibson;England;CB;73;27;Burnley;Playstation
Ben Rienstra;Netherlands;CB|CDM|CM;69;30;Kayserispor;Playstation
Mike te Wierik;Netherlands;RB|CB;70;28;FC Groningen;Playstation
Benito Raman;Belgium;ST|RM|LM;76;25;FC Schalke 04;Playstation
Benjamin Pranter;Austria;LM|CAM|LW;67;30;WSG Swarovski Tirol;Playstation
Lukas Hinterseer;Austria;ST;74;29;Hamburger SV;Playstation
Guilherme;Brazil;RM|CAM;75;29;Trabzonspor;Playstation
Billy Bodin;Wales;RM|RW;69;28;Preston North End;Playstation
Barry Douglas;Scotland;LB;71;30;Leeds United;Playstation
Camilo;Brazil;ST;74;32;Club Tijuana;Playstation
Darren McGregor;Scotland;CB;66;34;Hibernian;Playstation
Paco Alcácer;Spain;ST;82;26;Villarreal CF;Playstation
Lucas Digne;France;LB;83;27;Everton;Playstation
Maciej Makuszewski;Poland;RM|LM;67;30;Jagiellonia Bialystok;Playstation
Tim Melia;United States;GK;73;34;Sporting Kansas City;Playstation
Vitus Eicher;Germany;GK;67;29;1. FC Heidenheim 1846;Playstation
Steven Skrzybski;Germany;ST|RM;72;27;Fortuna Düsseldorf;Playstation
Maurice Trapp;Germany;LB|CB;69;28;VfL Osnabrück;Playstation
Jeff Hendrick;Republic of Ireland;RM|CM|CAM;75;28;Burnley;Playstation
Ryan Connolly;Republic of Ireland;CM|CAM;58;28;Finn Harps;Playstation
Douglas Vieira;Brazil;ST|CF;70;32;Sanfrecce Hiroshima;Playstation
Pulido;Spain;CB;74;29;SD Huesca;Playstation
Tom Ince;England;CAM|RW;70;28;Stoke City;Playstation
Sam Walker;England;GK;64;28;Reading;Playstation
Nacer Chadli;Belgium;CAM|LW;78;30;RSC Anderlecht;Playstation
Kristof D'Haene;Belgium;LB|LM;71;30;KV Kortrijk;Playstation
Terry Antonis;Australia;CDM|CM|CAM;71;26;Suwon Samsung Bluewings;Playstation
Nico Schulz;Germany;LB|LWB|LM|LW;79;27;Borussia Dortmund;Playstation
Ko Kyung Min;Korea Republic;RM;62;33;Gyeongnam FC;Playstation
Lee Jae Kwon;Korea Republic;CDM|CM|CAM;64;32;Gangwon FC;Playstation
Nam Joon Jae;Korea Republic;RM;67;32;Jeju United FC;Playstation
Lee Yong;Korea Republic;RB;73;33;Jeonbuk Hyundai Motors;Playstation
Lee Jae Myung;Korea Republic;LB;63;29;Gyeongnam FC;Playstation
Hong Jeong Ho;Korea Republic;CB;74;30;Jeonbuk Hyundai Motors;Playstation
Ha Sung Min;Korea Republic;RM|CM;59;33;Gyeongnam FC;Playstation
Yoon Bit Garam;Korea Republic;LM|CM;71;30;Ulsan Hyundai Horang-i;Playstation
Marcelo Cañete;Argentina;CAM;69;30;CD Cobresal;Playstation
Christopher Schindler;Germany;CB;73;30;Huddersfield Town;Playstation
Markus Ziereis;Germany;ST|CAM;61;27;TSV 1860 München;Playstation
Kevin Volland;Germany;ST|RW|LW;82;27;Bayer 04 Leverkusen;Playstation
James Forrest;Scotland;RWB|RM|LM|RW;76;29;Celtic;Playstation
Rod McDonald;England;CB;64;28;AFC Wimbledon;Playstation
Yevhen Konoplyanka;Ukraine;LM|CAM|LW;75;30;Shakhtar Donetsk;Playstation
Josip Ilicic;Slovenia;ST|CF;84;32;Atalanta;Playstation
Guillermo Burdisso;Argentina;CB;73;31;Club Atlético Lanús;Playstation
Max Power;England;CDM|CM;68;27;Sunderland;Playstation
Zhang Linpeng;China PR;RB|CB;70;31;Guangzhou Evergrande Taobao FC;Playstation
Feng Renliang;China PR;LM|RW|LW;60;32;Beijing Renhe FC;Playstation
Pedro Mendes;Portugal;CB;78;29;Montpellier Hérault SC;Playstation
Osama Rashid;Iraq;CM;72;28;Santa Clara;Playstation
Ryan Leonard;England;CDM|CM;68;28;Millwall;Playstation
Daniel Jarl;Sweden;CB;63;28;IK Sirius;Playstation
Ryan Tafazolli;England;CB;66;28;Hull City;Playstation
Nick Marsman;Netherlands;GK;68;29;Feyenoord;Playstation
Alexander Merkel;Kazakhstan;CDM|CM;69;28;Heracles Almelo;Playstation
Giacomo Beretta;Italy;ST;64;28;Ascoli;Playstation
Rafal Siemaszko;Poland;ST;60;33;Arka Gdynia;Playstation
Soner Aydogdu;Turkey;CDM|CM|CAM;71;29;Göztepe SK;Playstation
Hallam Hope;Barbados;ST|LW;61;26;Swindon Town;Playstation
Adam Davies;Wales;GK;70;28;Stoke City;Playstation
Johan Hammar;Sweden;CB;63;26;BK Häcken;Playstation
Nacho Fernández;Spain;RB|LB|CB;82;30;Real Madrid;Playstation
Benjamin Lecomte;France;GK;81;29;AS Monaco Football Club SA;Playstation
Carl Piergianni;England;CB;63;28;Oldham Athletic;Playstation
Mejías;Spain;GK;63;31;Middlesbrough;Playstation
Isaac Cuenca;Spain;RM|LM;71;29;Vegalta Sendai;Playstation
Ben Heneghan;England;CB;66;26;Blackpool;Playstation
Ryan Watson;England;CM;58;27;Northampton Town;Playstation
John Lundstram;England;CM;75;26;Sheffield United;Playstation
Juan Jesus;Brazil;LB|CB;75;29;Roma;Playstation
Tolga Cigerci;Turkey;CDM|LM|CM;70;28;Fenerbahçe SK;Playstation
Liam Moore;England;CB;72;27;Reading;Playstation
Jeffrey Schlupp;Ghana;LB|LM|CM;74;27;Crystal Palace;Playstation
Muhamed Bešic;Bosnia & Herzegovina;CM;72;27;Sheffield United;Playstation
Fredrik Haugen;Norway;CM;68;28;SK Brann;Playstation
Alhassan Wakaso;Ghana;CDM;73;28;Vitória Guimarães;Playstation
Cyrus Christie;Republic of Ireland;RWB|RB|RW;70;27;Fulham;Playstation
Jonson Clarke-Harris;England;ST;68;26;Bristol Rovers;Playstation
Conor Thomas;England;RWB|CM|RW;61;26;Cheltenham Town;Playstation
Clark Robertson;Scotland;CB;68;26;Rotherham United;Playstation
Loris Néry;France;RB|LB;64;29;AS Nancy Lorraine;Playstation
Marafona;Portugal;GK;73;33;Alanyaspor;Playstation
Richard Smallwood;England;CDM;66;29;Blackburn Rovers;Playstation
Kieron Freeman;Wales;RWB|RW;67;28;Sheffield United;Playstation
Alessandro Crescenzi;Italy;RB|LB|RM;68;28;Cremona;Playstation
Max Ehmer;Germany;CB;66;28;Gillingham;Playstation
Bruno Uvini;Brazil;CB;72;29;Al Ittihad;Playstation
Jordan Obita;England;LB|LWB|LW;68;26;Reading;Playstation
Mauro Quiroga;Argentina;ST;75;30;Club Necaxa;Playstation
Curtis Nelson;England;CB;68;27;Cardiff City;Playstation
Carl Jenkinson;England;RB;70;28;Nottingham Forest;Playstation
Jimmy Keohane;Republic of Ireland;RB|LB|CDM;63;29;Rochdale;Playstation
Patrick Hoban;Republic of Ireland;ST;69;29;Dundalk;Playstation
George Baldock;England;RWB|RW;75;27;Sheffield United;Playstation
Moritz Leitner;Germany;CDM|CM;73;27;Norwich City;Playstation
Emmanuel Gigliotti;Argentina;ST;74;33;Deportivo Toluca;Playstation
Guillaume Gigliotti;France;CB;63;30;Crotone;Playstation
Danilo Pereira;Portugal;CDM|CM;82;28;FC Porto;Playstation
Josh Morris;England;LM|CAM|LW;67;28;Fleetwood Town;Playstation
Ali Crawford;Scotland;CM|CAM;66;28;Bolton Wanderers;Playstation
Sean Murray;Republic of Ireland;CDM|CM|CAM;63;26;Dundalk;Playstation
Bogdan Stancu;Romania;ST|LM;74;33;Gençlerbirligi SK;Playstation
Mihai Radu?;Romania;LM|CM;68;30;Asocia?ia Fotbal Club Astra Giurgiu;Playstation
Alessandro Salvi;Italy;RB|LB|RM;69;32;Frosinone;Playstation
Christoph Knasmüllner;Austria;ST|CM|CAM;72;28;SK Rapid Wien;Playstation
Sven Schipplock;Germany;ST;67;31;DSC Arminia Bielefeld;Playstation
Ollie Banks;England;CM;64;27;Tranmere Rovers;Playstation
Luca Tremolada;Italy;CM|CAM;68;28;Pordenone;Playstation
Fran Cruz;Spain;CB|CDM;66;29;Extremadura UD;Playstation
Aaron McCarey;Republic of Ireland;GK;58;28;Dundalk;Playstation
Lucas Moura;Brazil;RM|CF;82;27;Tottenham Hotspur;Playstation
Mike Könnecke;Germany;CDM|CM|CAM;65;31;FSV Zwickau;Playstation
Christoph Hemlein;Germany;RM|RW;64;29;1. FC Kaiserslautern;Playstation
Denis Thomalla;Germany;ST|LM;67;27;1. FC Heidenheim 1846;Playstation
André Martins;Portugal;CDM|CM;72;30;Legia Warszawa;Playstation
Benjamin Corgnet;France;CAM;69;33;RC Strasbourg Alsace;Playstation
Florent Ogier;France;CB;71;31;Clermont Foot 63;Playstation
Steven Lawless;Scotland;RWB|RM|LM|RW;65;29;Livingston FC;Playstation
Nicolao Dumitru;Italy;ST|LM|LW;69;28;Clubul Sportiv Gaz Metan Media?;Playstation
Maximilian Schulze Niehues;Germany;GK;65;31;SC Preußen Münster;Playstation
Lukasz Teodorczyk;Poland;ST;73;29;Udinese;Playstation
Oliver Sorg;Germany;RB|CB;71;30;1. FC Nürnberg;Playstation
Malek Chergui;France;ST|LM;65;32;Valenciennes FC;Playstation
Kalidou Koulibaly;Senegal;CB;88;29;Napoli;Playstation
Gaëtan Bussmann;France;LB;69;29;En Avant Guingamp;Playstation
Yi Teng;China PR;CB;64;30;Guangzhou R&F FC;Playstation
Marco Djuricin;Austria;ST;66;27;Karlsruher SC;Playstation
Lionel Carole;France;LB|LWB|LW;72;29;RC Strasbourg Alsace;Playstation
Djibril Sidibé;France;RB|RM;78;28;Everton;Playstation
Brecht Dejaegere;Belgium;CDM|RM|CM;72;29;KAA Gent;Playstation
Riccardo Saponara;Italy;CM|CAM;76;28;Lecce;Playstation
Lorenzo Tonelli;Italy;CB;76;30;Sampdoria;Playstation
Elvis Manu;Netherlands;ST|LM|LW;67;26;Beijing Renhe FC;Playstation
Dominik Kaiser;Germany;CDM|CM|CAM;72;31;Hannover 96;Playstation
Timo Kern;Germany;CDM|CM|CAM;66;30;FC Bayern München II;Playstation
Nicolas De Préville;France;CF|LW;75;29;FC Girondins de Bordeaux;Playstation
Callum Booth;Scotland;LB;64;29;St. Johnstone FC;Playstation
Bartosz Kopacz;Poland;RB|CB;68;28;Zaglebie Lubin;Playstation
Jakub Szumski;Poland;GK;62;28;RKS Raków Czestochowa SA;Playstation
Scott Allan;Scotland;CAM;72;28;Hibernian;Playstation
Nick Powell;England;CAM;72;26;Stoke City;Playstation
Ben Garratt;England;GK;62;26;Burton Albion;Playstation
Agustín Marchesín;Argentina;GK;81;32;FC Porto;Playstation
Diego Rigonato;Brazil;LM;73;32;Deportivo Toluca;Playstation
Jake Cassidy;Wales;ST;60;27;Stevenage;Playstation
Jakub Slowik;Poland;GK;67;28;Vegalta Sendai;Playstation
Bartlomiej Pawlowski;Poland;ST|RM|LM;70;27;Gazisehir Gaziantep Futbol Kulübü;Playstation
Cédric;Portugal;RB;75;28;Arsenal;Playstation
Ismaily;Brazil;LB;80;30;Shakhtar Donetsk;Playstation
Tomáš Kalas;Czech Republic;CB;72;27;Bristol City;Playstation
Tomáš Prikryl;Czech Republic;RM;72;28;Jagiellonia Bialystok;Playstation
Rafal Janicki;Poland;CB;65;28;Wisla Kraków;Playstation
Maxime Colin;France;RB|LB;72;28;Birmingham City;Playstation
Zacharie Boucher;France;GK;69;28;AJ Auxerre;Playstation
Aïssa Mandi;Algeria;CB;80;28;Real Betis;Playstation
Milan Badelj;Croatia;CDM|CM;77;31;Fiorentina;Playstation
Mickaël Le Bihan;France;ST;71;30;AJ Auxerre;Playstation
Álex Pérez;Spain;CB;68;28;DSC Arminia Bielefeld;Playstation
Morata;Spain;ST;83;27;Atlético Madrid;Playstation
Ravel Morrison;England;CM|CAM;74;27;Middlesbrough;Playstation
Michal Frydrych;Czech Republic;RB|CB;72;30;SK Slavia Praha;Playstation
Konrad Forenc;Poland;GK;64;28;Zaglebie Lubin;Playstation
Antonio Donnarumma;Italy;GK;66;30;Milan;Playstation
Doneil Henry;Canada;CB;69;27;Suwon Samsung Bluewings;Playstation
Adam Thompson;Northern Ireland;CB;65;27;Rotherham United;Playstation
Ladislav Krejcí;Czech Republic;LB|LM|LW;73;28;Bologna;Playstation
Janick Kamber;Switzerland;LB|LWB|LM|LW;65;28;Neuchâtel Xamax FCS;Playstation
Ledian Memushaj;lbania;CM;72;33;Pescara;Playstation
Afriyie Acquah;Ghana;CDM|CM;73;28;Yeni Malatyaspor;Playstation
Tom Barkhuizen;England;ST|RM;72;27;Preston North End;Playstation
Andrea La Mantia;Italy;ST;70;29;Empoli;Playstation
Vladimír Darida;Czech Republic;CDM|CM|CAM;77;29;Hertha BSC;Playstation
Nicklas Helenius;Denmark;ST;67;29;Aarhus AGF;Playstation
Kasper Kusk;Denmark;RM|RW;71;28;Aalborg BK;Playstation
Frederik Rønnow;Denmark;GK;75;27;Eintracht Frankfurt;Playstation
Jakob Ankersen;Denmark;LM|LW;69;29;Aarhus AGF;Playstation
Mathias Nielsen;Denmark;CB;65;29;Randers FC;Playstation
Edson Montaño;Ecuador;ST;66;29;Sociedad Deportiva Aucas;Playstation
Christian Gytkjær;Denmark;ST;73;30;Lech Poznan;Playstation
Robert Zulj;Austria;ST|CM|CAM;71;28;VfL Bochum 1848;Playstation
Nicola Leali;Italy;GK;70;27;Ascoli;Playstation
Daniel Høegh;Denmark;CB;67;29;SC Heerenveen;Playstation
Rasmus Falk;Denmark;RM|LM|CM;75;28;FC København;Playstation
Bashkim Kadrii;Denmark;ST|LM;73;29;Al Fateh;Playstation
Gabriel Paulista;Brazil;CB;83;29;Valencia CF;Playstation
Camillo Ciano;Italy;ST|CAM|CF;73;30;Frosinone;Playstation
Pablo;Brazil;CB;78;29;FC Girondins de Bordeaux;Playstation
Ciprian Tataru?anu;Romania;GK;79;34;Olympique Lyonnais;Playstation
Federico Santander;Paraguay;ST;74;29;Bologna;Playstation
Frederik Sørensen;Denmark;RB|CB;72;28;BSC Young Boys;Playstation
Liam Boyce;Northern Ireland;ST;68;29;Heart of Midlothian;Playstation
Alessandro Iacobucci;Italy;GK;67;29;Frosinone;Playstation
Jon Kempin;United States;GK;64;27;Columbus Crew SC;Playstation
Mohammed Abu;Ghana;CDM|CM;66;28;D.C. United;Playstation
Pardo;Spain;CB;67;32;Extremadura UD;Playstation
Ryder Matos;Brazil;ST|RW|LW;70;27;FC Luzern;Playstation
Kenny McLean;Scotland;CDM|CAM;73;28;Norwich City;Playstation
Jeison Murillo;Colombia;CB;78;28;RC Celta;Playstation
Junior Tallo;Ivory Coast;ST;63;27;FC Chambly Oise;Playstation
Cristiano Biraghi;Italy;LB|LM;76;27;Inter;Playstation
Mauro Icardi;Argentina;ST;86;27;Paris Saint-Germain;Playstation
Rafinha;Brazil;RM|CM|CAM;81;27;RC Celta;Playstation
Campabadal;Spain;RB;66;27;CD Lugo;Playstation
Álvaro Vázquez;Spain;ST|LM;69;29;R. Sporting;Playstation
Salvatore D'Elia;Italy;LB|LM;66;31;Frosinone;Playstation
Matt Doherty;Republic of Ireland;RWB|RW;80;28;Wolverhampton Wanderers;Playstation
Hannes Van Der Bruggen;Belgium;CDM|CM;72;27;KV Kortrijk;Playstation
George Moncur;England;LM|CM|CAM;67;26;Luton Town;Playstation
Sebastian Lletget;United States;LM|CM|CAM;71;27;LA Galaxy;Playstation
Faouzi Ghoulam;Algeria;LB;79;29;Napoli;Playstation
Geoffrey Kondogbia;Central African Rep.;CM;81;27;Valencia CF;Playstation
Vadaine Oliver;England;ST;61;28;Northampton Town;Playstation
Brian Gartland;Republic of Ireland;CB;63;33;Dundalk;Playstation
Patrick McEleney;Republic of Ireland;CAM;67;27;Dundalk;Playstation
Daniel Lafferty;Northern Ireland;LB|LWB|LW;65;31;Shamrock Rovers;Playstation
David López;Spain;CB|CDM;78;30;RCD Espanyol;Playstation
Gastón Ramírez;Uruguay;CAM;78;29;Sampdoria;Playstation
Juankar;Spain;LB|LWB|LM|LW;71;30;Málaga CF;Playstation
Layvin Kurzawa;France;LB|LM;76;27;Paris Saint-Germain;Playstation
Pierre Sagna;Senegal;RB;68;29;Santa Clara;Playstation
Elias Kachunga;DR Congo;ST|RM|RW;70;28;Huddersfield Town;Playstation
Kike Márquez;Spain;ST|LM|CAM;70;31;Extremadura UD;Playstation
Jordan Veretout;France;CDM|CM;79;27;Roma;Playstation
Mathieu Deplagne;France;RB|LB;68;28;FC Cincinnati;Playstation
Uffe Bech;Denmark;ST|RM|LM;69;27;Panathinaikos FC;Playstation
Ryan Johnson Laursen;Denmark;RWB|RW;67;28;Odense Boldklub;Playstation
Kim Young Gwon;Korea Republic;CB;72;30;Gamba Osaka;Playstation
Marco Capuano;Italy;CB;72;28;Frosinone;Playstation
Bruno Martella;Italy;LB|LM;70;27;Brescia;Playstation
Paul-Georges Ntep;Cameroon;LM|LW;71;28;Free Agents;Playstation
Nicolas Jüllich;Germany;CDM|CM;62;30;SG Sonnenhof Großaspach;Playstation
Raphaël Varane;France;CB;86;27;Real Madrid;Playstation
Mihály Korhut;Hungary;LB;70;31;Free Agents;Playstation
Nikola Jakimovski;North Macedonia;LB|LM|LW;63;30;Trapani;Playstation
Botond Baráth;Hungary;CB;70;28;Sporting Kansas City;Playstation
César Quintero;Colombia;RM|LM|CM;69;31;Deportivo Pasto;Playstation
Máté Pátkai;Hungary;CDM|CM;71;32;Free Agents;Playstation
István Kovács;Hungary;RM|CAM;71;28;Free Agents;Playstation
Julian Riedel;Germany;CB;65;28;FC Hansa Rostock;Playstation
Ahmed Musa;Nigeria;ST|LM;73;27;Al Nassr;Playstation
Noë Dussenne;Belgium;CB;67;28;Standard de Liège;Playstation
Louis Bostyn;Belgium;GK;66;26;SV Zulte Waregem;Playstation
Nicola Sansone;Italy;ST|CAM|LW;77;28;Bologna;Playstation
Ermin Bicakcic;Bosnia & Herzegovina;CB;77;30;TSG 1899 Hoffenheim;Playstation
Marcos Rojo;Argentina;CB;78;30;Estudiantes de La Plata;Playstation
Russell Teibert;Canada;CDM|CM;67;27;Vancouver Whitecaps FC;Playstation
Joe Bendik;United States;GK;65;31;Philadelphia Union;Playstation
Jeff Attinella;United States;GK;67;31;Portland Timbers;Playstation
Ohi Omoijuanfo;Norway;ST|LM;71;26;Molde FK;Playstation
Mats Møller Dæhli;Norway;LM|CAM;73;25;KRC Genk;Playstation
Valentin Eysseric;France;CAM|CF|LW;73;28;Hellas Verona;Playstation
Alejandro Rodríguez;Spain;ST;70;28;Chiavari;Playstation
Robbie Brady;Republic of Ireland;RM|LM;76;28;Burnley;Playstation
Daniel Johnson;Jamaica;CDM|CAM;74;27;Preston North End;Playstation
Veton Berisha;Norway;ST|LW;68;26;Viking FK;Playstation
Negueba;Brazil;RM|LM|CM;71;28;Gyeongnam FC;Playstation
Dario Tadic;Austria;ST;69;30;TSV Hartberg;Playstation
Recio;Spain;CDM|CM;75;29;CD Leganés;Playstation
Diego Fagundez;Uruguay;LM|CM|CAM;70;25;New England Revolution;Playstation
Carl Winchester;Northern Ireland;CDM|CM;65;27;Forest Green Rovers;Playstation
Andre Wisdom;England;RB|CB;70;27;Derby County;Playstation
Will Keane;England;ST;66;27;Ipswich Town;Playstation
Michele Camporese;Italy;CB;71;28;Pordenone;Playstation
Nicky Ajose;England;ST;64;28;Exeter City;Playstation
Martin Hinteregger;Austria;CB;81;27;Eintracht Frankfurt;Playstation
Yacine Qasmi;Morocco;ST;66;29;Rayo Vallecano;Playstation
Kevin Kraus;Germany;CB;66;27;1. FC Kaiserslautern;Playstation
Callum Harriott;Guyana;RM|LM;66;26;Colchester United;Playstation
Gabriel;Brazil;GK;76;27;Lecce;Playstation
Kim Jin Hyeon;Korea Republic;GK;72;33;Cerezo Osaka;Playstation
Anthony Limbombe;Belgium;RM|LM;73;26;FC Nantes;Playstation
Cristiano Piccini;Italy;RB;77;27;Valencia CF;Playstation
Zac MacMath;United States;GK;66;28;Real Salt Lake;Playstation
Roberto Firmino;Brazil;CF;88;28;Liverpool;Playstation
Andreas Cornelius;Denmark;ST;75;27;Parma;Playstation
Juan Sánchez Miño;Argentina;LB|CM;73;30;Independiente;Playstation
Massadio Haïdara;Mali;LB|LWB|LW;68;27;Racing Club de Lens;Playstation
Salif Sané;Senegal;CB|CDM;80;29;FC Schalke 04;Playstation
Ethan Ebanks-Landell;England;CB;65;27;Shrewsbury;Playstation
Simon Thern;Sweden;CM;69;27;IFK Norrköping;Playstation
Alexander Søderlund;Norway;ST;71;32;BK Häcken;Playstation
Gustav Wikheim;Norway;LM|LW;71;27;Al Fateh;Playstation
Akihiro Ienaga;Japan;RM|CAM;71;34;Kawasaki Frontale;Playstation
Alfred Gomis;Senegal;GK;76;26;Dijon FCO;Playstation
Piotr Parzyszek;Poland;ST;66;26;Piast Gliwice;Playstation
