name;nationality;position;overall;age;real_team;device
Patrick Osterhage;Germany;CDM|CM;57;20;Borussia Dortmund;PC
Jan Grzesik;Poland;RB;61;25;LKS Lódz;PC
Seref Özcan;Germany;RM|RW|LW;65;24;SC Preußen Münster;PC
Sascha Eichmeier;Germany;LB|LM;60;30;Fußballclub Viktoria Köln 1904 e.V.;PC
Dante Stipica;Croatia;GK;70;29;Pogon Szczecin;PC
Derrick Köhn;Germany;LB;63;21;FC Bayern München II;PC
Angelo Mayer;Germany;LB;58;23;FC Bayern München II;PC
Maximilian Zaiser;Germany;CDM|CM|CAM;58;21;FC Bayern München II;PC
Jannik Rochelt;Germany;RB|CAM;61;21;FC Bayern München II;PC
Alexander Nollenberger;Germany;RM|LM;59;23;FC Bayern München II;PC
Marcel Zylla;Poland;RM|LM|CAM;60;20;FC Bayern München II;PC
Karlo Muhar;Croatia;CDM;63;24;Lech Poznan;PC
Jakub Holúbek;Slovakia;LB;60;29;Piast Gliwice;PC
Chris Richards;United States;RB|CB;63;20;FC Bayern München II;PC
Josip Stanisic;Germany;RB|LB|CB;57;20;FC Bayern München II;PC
Angelo Stiller;Germany;CDM|CM;61;19;FC Bayern München II;PC
Joshua Zirkzee;Netherlands;ST|CAM|CF;66;19;FC Bayern München;PC
Artur Bogusz;Poland;RB|LB;57;27;LKS Lódz;PC
Maciej Wolski;Poland;CM;58;23;LKS Lódz;PC
Leon Bell Bell;Cameroon;LB;62;23;1. FC Magdeburg;PC
Anthony Roczen;Germany;ST;61;20;1. FC Magdeburg;PC
José Gragera;Spain;CM;62;20;R. Sporting;PC
Sirlord Conteh;Germany;RM;63;24;1. FC Magdeburg;PC
Guima;Portugal;CDM|CM;60;24;LKS Lódz;PC
Pirulo;Spain;ST|LM;63;28;LKS Lódz;PC
Maher Mohammed;Saudi Arabia;ST;59;24;Ettifaq FC;PC
Miguel Ángel;Spain;ST;63;22;Albacete BP;PC
Kirian;Spain;CDM|CM|CAM;68;24;UD Las Palmas;PC
Diego Aravena;Chile;CM;59;23;Coquimbo Unido;PC
Ugarte;Spain;CB;64;25;R. Oviedo;PC
Mauro Maureira;Chile;CDM;59;19;Unión Española;PC
Tyrese Sinclair;England;RM|LM|CAM;58;19;Mansfield Town;PC
Tomáš Petrášek;Czech Republic;CB;66;28;RKS Raków Czestochowa SA;PC
Cristian Costin;Romania;RB|RW;60;22;Fotbal Club Voluntari;PC
Ismet Lushaku;Kosovo;CDM|CM;58;19;AFC Eskilstuna;PC
Larrazabal;Spain;RW;68;22;Athletic Club;PC
Petr Schwarz;Czech Republic;CDM|CM;64;28;RKS Raków Czestochowa SA;PC
Kwame Poku;England;RM|LM|CAM;60;18;Colchester United;PC
Nassim Ouammou;France;CM;58;27;Rodez Aveyron Football;PC
Ayoub Ouhafsa;France;ST;60;22;Rodez Aveyron Football;PC
Iustin Popescu;Romania;GK;57;26;AFC Chindia Târgovi?te;PC
Marian Aioani;Romania;GK;64;20;AFC Chindia Târgovi?te;PC
Cornel Dinu;Romania;LB;60;31;AFC Chindia Târgovi?te;PC
Denis Dumitra?cu;Romania;LB|CB;61;25;AFC Chindia Târgovi?te;PC
Marius Martac;Romania;RB;66;29;AFC Chindia Târgovi?te;PC
Vadim Ra?a;Moldova;CDM;62;27;AFC Chindia Târgovi?te;PC
Daniel Novac;Romania;CM;61;32;AFC Chindia Târgovi?te;PC
Liviu Mihai;Romania;CM|CAM;63;32;AFC Chindia Târgovi?te;PC
Andreas Mircea Mihaiu;Romania;RM|LM;61;21;Fotbal Club Dinamo Bucure?ti;PC
Andrei ?erban;Romania;RM|LM;61;19;AFC Chindia Târgovi?te;PC
Cristian Cherchez;Romania;ST|CAM;65;29;AFC Chindia Târgovi?te;PC
Cristian Negu?;Romania;ST|RM;63;24;AFC Chindia Târgovi?te;PC
Mihai Neicu?escu;Romania;ST|LM;63;21;Fotbal Club Dinamo Bucure?ti;PC
Mohammed Jamal;United Arab Emirates;CDM|CM;65;26;Al Ain FC;PC
Andrei Ureche;Romania;GK;59;22;Fotbal Club Academica Clinceni;PC
Octavian Vâlceanu;Romania;GK;63;23;Fotbal Club Academica Clinceni;PC
Razvan Patriche;Romania;CB;63;34;Fotbal Club Academica Clinceni;PC
Mihai Dobrescu;Romania;LB;63;27;Fotbal Club Academica Clinceni;PC
Robert Ion;Romania;CAM;64;19;Fotbal Club Academica Clinceni;PC
Ovidiu Hor?ia;Romania;LM|CAM;65;19;Fotbal Club Politehnica Ia?i;PC
Cristian Dumitru;Romania;ST;57;18;Fotbal Club FCSB;PC
Enrique Peña Zauner;Venezuela;LM|CAM;58;20;SV Sandhausen;PC
Adrian ?ut;Romania;CDM|CM;64;21;Fotbal Club Academica Clinceni;PC
Milosz Szczepanski;Poland;CAM|RW;65;22;RKS Raków Czestochowa SA;PC
Alexandru Buziuc;Romania;ST|LM|CAM;63;26;Fotbal Club Academica Clinceni;PC
Florin Achim;Romania;RB|CAM;62;29;Fotbal Club Academica Clinceni;PC
Daniel Bartl;Czech Republic;RM|LM;62;31;RKS Raków Czestochowa SA;PC
Kamil Koscielny;Poland;CB;62;28;RKS Raków Czestochowa SA;PC
Emil Holten;Denmark;ST;57;23;Silkeborg IF;PC
Hussain Al Eissa;Saudi Arabia;RM|LM;57;19;Al Adalah Club;PC
Hrvoje Barišic;Croatia;CB|CDM;65;29;Sepsi OSK Sfântu Gheorghe;PC
Jordi van Stappershoef;Netherlands;GK;58;24;Bristol Rovers;PC
Stefan Hager;Austria;CB;64;25;WSG Swarovski Tirol;PC
Alex Marchadier;France;RB|CB;60;21;US Orléans Loiret Football;PC
Tidiane Keita;France;LM|CM;61;23;US Orléans Loiret Football;PC
Dejan Joveljic;Serbia;ST;69;20;RSC Anderlecht;PC
Ivann Botella;France;ST;64;21;RC Strasbourg Alsace;PC
Adrien Lebeau;France;LM|CAM;61;21;RC Strasbourg Alsace;PC
Tomáš Holeš;Czech Republic;RB|RM|LM;73;27;SK Slavia Praha;PC
Mauro Fernández;Argentina;RM;70;31;Fútbol Club Juárez;PC
Maximiliano Gagliardo;Argentina;GK;68;37;Arsenal de Sarandí;PC
Fernando Torrent;Argentina;RB;72;28;Arsenal de Sarandí;PC
Nicolai Geertsen;Denmark;CB;59;29;Lyngby BK;PC
Ezequiel Piovi;Argentina;CDM|CM;73;27;Arsenal de Sarandí;PC
Fabio Pereyra;Argentina;CB;72;30;Arsenal de Sarandí;PC
Jesús Soraire;Argentina;CM;72;31;Arsenal de Sarandí;PC
Atakan Gündüz;Turkey;CB;63;19;Trabzonspor;PC
Rubén Zamponi;Argentina;CB;67;34;Arsenal de Sarandí;PC
Aníbal Leguizamón;Argentina;CB;66;28;CS Emelec;PC
Marcos Miers;Paraguay;LB|CB;67;30;Club Atlético Aldosivi;PC
Lee Gwang Yeon;Korea Republic;GK;58;20;Gangwon FC;PC
Hwang Tae Hyun;Korea Republic;RB;60;21;Daegu FC;PC
Reuben Yem;Nigeria;RB;62;22;KAA Gent;PC
Serge-Philippe Raux-Yao;France;CB;59;21;AJ Auxerre;PC
Ousoumane Camara;France;CM;59;21;AJ Auxerre;PC
Lassine Sinayoko;France;ST;58;20;AJ Auxerre;PC
Adam Roscrow;Wales;ST;58;25;AFC Wimbledon;PC
Josh Mullin;Scotland;RM;64;27;Ross County FC;PC
Arnaud Luzayadio;France;RB;61;21;US Orléans Loiret Football;PC
Tom Grivosti;England;LB|CB;61;21;Ross County FC;PC
Paul Grauschopf;Germany;LB|CB;59;21;SpVgg Unterhaching;PC
David Lischka;Czech Republic;CB;73;22;Sparta Praha;PC
Iago;Brazil;LB|LM;74;23;FC Augsburg;PC
Ezequiel Cérica;Argentina;ST;67;33;Arsenal de Sarandí;PC
Karam Barnawi;Saudi Arabia;RB;60;33;Abha Club;PC
Abdelali M'hamdi;Morocco;GK;67;28;Abha Club;PC
Thibo Somers;Belgium;RW|LW;63;21;KSV Cercle Brugge;PC
Cécé Pepe;France;CB;60;23;Livingston FC;PC
Jim Allevinah;Gabon;RM|LM;65;25;Clermont Foot 63;PC
Bridge Ndilu;France;ST;61;20;FC Nantes;PC
Tshegofatso Mabasa;South Africa;ST|CF;66;23;Orlando Pirates;PC
Bongani Sam;South Africa;LB;64;22;Orlando Pirates;PC
Fortune Makaringe;South Africa;ST|CM|CAM;70;27;Orlando Pirates;PC
Kabelo Dlamini;South Africa;LW;62;24;Orlando Pirates;PC
Ellis Simms;England;ST;64;19;Everton;PC
Dorde Crnomarkovic;Serbia;CB;65;26;Lech Poznan;PC
Hugo Vera;Paraguay;RB|CB;63;29;Club Atlético Central Córdoba;PC
Jonathan Bay;Argentina;LB;64;27;Club Atlético Central Córdoba;PC
Cristian Vega;Argentina;CM;64;26;Club Atlético Central Córdoba;PC
Matías Pato;Argentina;ST;62;27;Club Atlético Central Córdoba;PC
Florian Toplitsch;Austria;CM|CAM;62;28;WSG Swarovski Tirol;PC
Jean Lucas;Brazil;CDM|CM;73;22;Olympique Lyonnais;PC
Sandro Neurauter;Austria;RB|CB;62;28;WSG Swarovski Tirol;PC
Lukáš Kalvach;Czech Republic;CDM|CM;74;25;Viktoria Plzen;PC
Paul-Philipp Besong;Germany;ST;58;19;1. FC Nürnberg;PC
Caín Fara;Argentina;RB|CB;60;26;Club Atlético Aldosivi;PC
Yassin Ibrahim;Germany;RM|LM;60;20;FC Würzburger Kickers;PC
Dino Kovacec;Croatia;CF|RW|LW;63;26;WSG Swarovski Tirol;PC
Kelvin Yeboah;Ghana;ST|RW;62;20;WSG Swarovski Tirol;PC
Julian Gölles;Austria;RWB|RW;62;20;WSG Swarovski Tirol;PC
Jorge Silva;Portugal;RB;64;24;FC Paços de Ferreira;PC
Andrei Dumiter;Romania;ST;60;21;Sepsi OSK Sfântu Gheorghe;PC
Andrei Cordea;Romania;RM|LM|CAM;62;21;Asocia?ia Fotbal Club Hermannstadt;PC
Slavko Perovic;Serbia;ST;65;31;Fotbal Club Dinamo Bucure?ti;PC
Alessio Carlone;Belgium;CAM;59;24;Fotbal Club Boto?ani;PC
Manuel Balda;Ecuador;RM;67;28;Club Atlas;PC
André Grandi;Brazil;GK;65;23;CD Leganés;PC
Mateo Klimowicz;Argentina;ST|CAM|CF;60;20;VfB Stuttgart;PC
Emanuel Romero;Argentina;CM;62;28;Club Atlético Central Córdoba;PC
Marcos Sánchez;Argentina;LB;60;30;Club Atlético Central Córdoba;PC
Lautaro Parisi;Argentina;ST|CF;70;26;Arsenal de Sarandí;PC
Eric Ramires;Brazil;CM|CAM;68;19;FC Basel 1893;PC
Lucian Buzan;Romania;CDM|RM;59;21;Asocia?ia Fotbal Club Hermannstadt;PC
Valentine Ozornwafor;Nigeria;CB;64;21;UD Almería;PC
Blaz Kramer;Slovenia;ST;61;24;FC Zürich;PC
Rok Sirk;Slovenia;ST;63;26;Zaglebie Lubin;PC
Kamil Antonik;Poland;RM;61;21;Arka Gdynia;PC
Sven Köhler;Germany;CDM;65;23;VfL Osnabrück;PC
Niclas Thiede;Germany;GK;59;21;Sport-Club Freiburg;PC
Fabian Rüdlin;Germany;CDM;59;23;Sport-Club Freiburg;PC
Fabian Nürnberger;Germany;CDM;60;21;1. FC Nürnberg;PC
Jakov Medic;Croatia;CB;62;21;SV Wehen Wiesbaden;PC
Thomas Keller;Germany;CB;63;20;FC Ingolstadt 04;PC
Michael Fernandes;England;ST|RM|LM;57;21;Colchester United;PC
De Erjiaduo;China PR;RM|LM|CM;65;23;Desportivo das Aves;PC
Florian Kastenmeier;Germany;GK;64;23;Fortuna Düsseldorf;PC
Laurenz Dehl;Germany;CDM|CAM;58;18;1. FC Union Berlin;PC
Guga Rodrigues;Portugal;CM;70;23;Futebol Clube de Famalicão;PC
Jan-Luca Rumpf;Germany;CB;61;21;SC Paderborn 07;PC
Justin Reineke;Germany;CDM|CM;59;20;SC Paderborn 07;PC
Mehrdad Mohammadi;Iran;ST|RW;72;26;Desportivo das Aves;PC
Omer Hanin;Israel;GK;58;22;1. FSV Mainz 05;PC
Khalid Hachadi;Morocco;ST;66;22;Vitória Setúbal;PC
Maurice Opfermann Arcones;Germany;CDM;58;20;1. FC Union Berlin;PC
Juan Pablo Passaglia;Argentina;CDM|CM|CAM;62;31;Fotbal Club Politehnica Ia?i;PC
Bryan Soumaré;France;CM;66;21;Dijon FCO;PC
Sami Lahssaini;Belgium;CM;59;21;Football Club de Metz;PC
Njegoš Kupusovic;Serbia;ST;58;19;FC Erzgebirge Aue;PC
Alexander Lungwitz;Germany;LB;60;19;SpVgg Greuther Fürth;PC
Makito Ito;Japan;RB|CB;59;27;Yokohama F·Marinos;PC
Flemming Niemann;Germany;GK;57;23;FC Carl Zeiss Jena;PC
Maximilian Rohr;Germany;CB|CDM|CM;59;25;FC Carl Zeiss Jena;PC
Marco Meyerhöfer;Germany;RB;66;24;SpVgg Greuther Fürth;PC
Álex Bermejo;Spain;LM|CAM;69;21;CD Tenerife;PC
Vincent Müller;Germany;GK;61;19;FC Würzburger Kickers;PC
Raphaël Nya;France;RWB|CB|LWB|RW|LW;57;20;Wolverhampton Wanderers;PC
Ryan Bouallak;France;GK;57;20;ESTAC Troyes;PC
Nick Galle;Germany;LB|LM;59;21;Hallescher FC;PC
Woyo Coulibaly;France;LB;62;21;Havre Athletic Club;PC
Maudo Jarjué;Guinea Bissau;CB;63;22;FK Austria Wien;PC
Alex Suárez;Spain;RB|CB;67;27;UD Las Palmas;PC
Marley Aké;France;LW;65;19;Olympique de Marseille;PC
Benedikt Pichler;Austria;ST|RM|LM;65;23;FK Austria Wien;PC
Zvonimir Šarlija;Croatia;CB;65;23;Kasimpasa SK;PC
Archie Mair;Scotland;GK;58;19;Norwich City;PC
Josh Martin;England;LM|CAM;58;18;Norwich City;PC
Patricio Cucchi;Argentina;ST;71;27;Independiente Santa Fe;PC
Jacob Shaffelburg;Canada;LM|LW;62;20;Toronto FC;PC
Kodjo Fo-Doh Laba;Togo;ST;75;28;Al Ain FC;PC
Mohammed Shaker;United Arab Emirates;CB;64;23;Al Ain FC;PC
Nicolai Vallys;Denmark;RM;60;23;Silkeborg IF;PC
Patrik Raitanen;Finland;CB;58;19;Fortuna Sittard;PC
Filip Bainovic;Serbia;CDM|CM;60;24;Górnik Zabrze;PC
Piotr Krawczyk;Poland;ST;58;25;Górnik Zabrze;PC
Mateusz Spychala;Poland;RB;60;22;Korona Kielce;PC
Uroš Duranovic;Montenegro;ST;57;26;Korona Kielce;PC
Dino Štiglec;Croatia;LB;64;29;Slask Wroclaw;PC
Emir Azemovic;Montenegro;CB;62;23;RKS Raków Czestochowa SA;PC
Tomáš Huk;Slovakia;CB;61;25;Piast Gliwice;PC
Ouparine Djoco;France;GK;57;22;Clermont Foot 63;PC
Charlie Carter;England;CM;58;23;Stevenage;PC
Kai Klefisch;Germany;CDM|CM;58;20;Fußballclub Viktoria Köln 1904 e.V.;PC
Marcel Gottschling;Germany;RB|RM|CAM;64;26;Fußballclub Viktoria Köln 1904 e.V.;PC
Rodrigo Zalazar;Uruguay;CAM;62;20;Eintracht Frankfurt;PC
Lilian Brassier;France;LB|CB;64;20;Valenciennes FC;PC
Philippe Paulin Keny;Senegal;ST|RW|LW;63;21;La Berrichonne de Châteauroux;PC
Yanis Merah;Morocco;CB;59;21;ESTAC Troyes;PC
Junior Julio;Colombia;RB|CB;63;23;Once Caldas;PC
Stone Mambo;DR Congo;LB|CB;66;21;ESTAC Troyes;PC
Calvin Bombo;France;CDM;57;21;ESTAC Troyes;PC
Luis Díaz;Costa Rica;RM;69;21;Columbus Crew SC;PC
Vidorreta;Spain;CDM|CM;63;23;CD Numancia;PC
Tom Krauß;Germany;CB|CDM|CM;61;19;RB Leipzig;PC
Lazarous Kambole;Zambia;ST|RW|LW;68;26;Kaizer Chiefs;PC
Leroy Kwadwo;Germany;LB|CB;59;23;FC Würzburger Kickers;PC
Tanguy Coulibaly;France;CF|RW|LW;60;19;VfB Stuttgart;PC
Javi Fernández;Spain;CB;68;22;Villarreal CF;PC
Kevin Ehlers;Germany;CB;65;19;SG Dynamo Dresden;PC
Samir Nurkovic;Serbia;ST|CF|LW;70;28;Kaizer Chiefs;PC
Shon Weissman;Israel;ST;72;24;Wolfsberger AC;PC
Alexander Schmidt;Austria;ST;63;22;Wolfsberger AC;PC
Eric Hottmann;Germany;ST|RM;60;20;SG Sonnenhof Großaspach;PC
Brennan Johnson;Wales;CM|CAM;60;19;Nottingham Forest;PC
Jake Taylor;England;CM;59;21;Port Vale;PC
Fabian Kunze;Germany;CB|CDM;62;22;DSC Arminia Bielefeld;PC
Justin Dhillon;United States;ST;64;25;Seattle Sounders FC;PC
Maurice Malone;Germany;ST|LW;61;19;FC Augsburg;PC
Dirk Carlson;Luxembourg;LB|CB;60;22;Karlsruher SC;PC
Nuno Santos;Portugal;LM|CAM;70;21;Moreirense FC;PC
Lukas Scepanik;Germany;LB|LM;63;26;MSV Duisburg;PC
Yassin Ben Balla;France;CDM;64;24;MSV Duisburg;PC
Mark Depta;Germany;GK;60;22;Fußballclub Viktoria Köln 1904 e.V.;PC
Leroy-Jacques Mickels;Germany;ST|LM;64;25;MSV Duisburg;PC
Arnold Budimbu;Germany;RM|LM|CAM;61;25;MSV Duisburg;PC
Samuel Dias;Brazil;RW|LW;65;20;Gil Vicente FC;PC
Enea Mihaj;lbania;CB;65;22;PAOK;PC
Brian Araújo;Portugal;GK;63;20;Gil Vicente FC;PC
Henrique Gomes;Portugal;LB;70;24;Gil Vicente FC;PC
Frederik Jäkel;Germany;CB;58;19;RB Leipzig;PC
Vlatko Stojanovski;North Macedonia;ST;64;23;Nîmes Olympique;PC
David Boateng;England;CDM|CM;60;19;Crystal Palace;PC
Michele De Agostini;Italy;LB;70;36;Pordenone;PC
Ignace Van der Brempt;Belgium;RB|RM;61;18;Club Brugge KV;PC
Pedro Amaral;Portugal;LB;69;22;Rio Ave FC;PC
Charles De Ketelaere;Belgium;ST|CAM|CF;70;19;Club Brugge KV;PC
Michael Guthörl;Germany;RB;60;21;SV Wehen Wiesbaden;PC
Okan Chatziterzoglou;Greece;CB;63;24;Fotbal Club Academica Clinceni;PC
Maxim De Cuyper;Belgium;LB|LM;63;19;Club Brugge KV;PC
Philipp Bachmeier;Germany;GK;57;21;KFC Uerdingen 05;PC
Christian Kinsombi;Germany;RM;62;20;KFC Uerdingen 05;PC
Nené;Portugal;CM;63;25;Santa Clara;PC
Muhammet Akpinar;Turkey;ST|CF;63;18;Trabzonspor;PC
Abdallah Ali Mohamed;Comoros;RB;62;21;Olympique de Marseille;PC
Bartosz Bida;Poland;ST|RM|LM;62;19;Jagiellonia Bialystok;PC
Ousmane Diakité;Mali;CDM|CM|CAM;66;20;SCR Altach;PC
Javier Rojas;Bolivia;GK;65;24;Club Bolívar;PC
Thomas Sabitzer;Austria;ST|RW;62;19;LASK Linz;PC
Patrick Koronkiewicz;Germany;RB|RW;62;29;Fußballclub Viktoria Köln 1904 e.V.;PC
Hamza Saghiri;Germany;CDM;63;23;Fußballclub Viktoria Köln 1904 e.V.;PC
Mateus Pasinato;Brazil;GK;71;28;Moreirense FC;PC
Sori Mané;Guinea Bissau;CDM|CM;67;24;Moreirense FC;PC
Muhannad Al Najai;Saudi Arabia;CDM|CM;60;26;Damac FC;PC
Yeison Carabali;Colombia;CDM;62;26;Cúcuta Deportivo;PC
Christian Mina;Colombia;RM|LM;59;23;Cúcuta Deportivo;PC
Moustapha Zeghba;Algeria;GK;67;29;Damac FC;PC
Dinu Graur;Moldova;RB|RM;62;25;Asocia?ia Fotbal Club Astra Giurgiu;PC
Josko Gvardiol;Croatia;LB|CB;67;18;Dinamo Zagreb;PC
Jean Hugonet;France;CB;57;20;Paris FC;PC
Iano? Brînza;Moldova;GK;57;21;Fotbal Club Boto?ani;PC
Andrei Marinescu;Romania;GK;61;35;U Craiova 1948 Club Sportiv;PC
Ateef Konaté;France;CAM;61;19;Havre Athletic Club;PC
Zaidu Sanusi;Nigeria;LB;67;23;Santa Clara;PC
Nuno Tavares;Portugal;RB|LB;71;20;SL Benfica;PC
Dejan Kerkez;Serbia;CB;68;24;Marítimo;PC
Meschack Elia;DR Congo;RW|LW;65;22;BSC Young Boys;PC
Eduardo Kau;Brazil;CB;66;21;Belenenses;PC
Gary Magnée;Belgium;RB;59;20;KAS Eupen;PC
Patrick;Brazil;ST;60;21;FC Sion;PC
Mattias Andersson;Sweden;CB;58;22;FC Sion;PC
Darko Churlinov;North Macedonia;LM|LW;62;20;VfB Stuttgart;PC
David Schnegg;Austria;LB|LM;61;21;LASK Linz;PC
Paul Osew;England;LB|LWB|LW;60;19;AFC Wimbledon;PC
Aidan Fitzpatrick;Scotland;ST|RM|LM;60;19;Norwich City;PC
Anderson Niangbo;Ivory Coast;ST;70;20;KAA Gent;PC
Nikolas Kainourgios;Greece;LB;63;21;SV Zulte Waregem;PC
Josh Eccles;England;CDM|CM;57;20;Coventry City;PC
Lennerd Daneels;Belgium;LW;63;22;RKC Waalwijk;PC
Dean Huiberts;Netherlands;CAM;58;20;PEC Zwolle;PC
Gabriel Martinelli;Brazil;ST|LM|LW;74;19;Arsenal;PC
Dylan Dugourd;Switzerland;ST|RM;57;24;Neuchâtel Xamax FCS;PC
Charles Boli;France;RM|LM;62;21;Racing Club de Lens;PC
Renan Lodi;Brazil;LB;79;22;Atlético Madrid;PC
Murat Saglam;Turkey;RB;61;22;Fenerbahçe SK;PC
Allahyar Sayyadmanesh;Iran;ST;61;19;Fenerbahçe SK;PC
Adrián Szoke;Serbia;ST|CAM;64;22;Heracles Almelo;PC
Charmaine Häusl;Germany;RB|CB|CDM;59;24;SG Sonnenhof Großaspach;PC
John Mary;Cameroon;ST;66;27;Shenzen FC;PC
Jeremy;Spain;LB|LM;62;20;CD Tenerife;PC
Nikolas Dyhr;Denmark;LB;62;19;FC Midtjylland;PC
Amadou Sagna;Senegal;RW|LW;62;21;KV Oostende;PC
Dominik Steczyk;Poland;ST;60;21;Piast Gliwice;PC
Riki;Spain;CM|CAM;66;22;R. Oviedo;PC
Leandro Vilela;Brazil;CDM;67;25;Vitória Setúbal;PC
Varol Tasar;Germany;RM|LM;65;23;Servette FC;PC
Bogdan Ilie;Romania;CM;59;20;Fotbal Club Academica Clinceni;PC
Nicholas Allievi;Italy;CB;60;28;Castellammare di Stabia;PC
Gabriel Fernández;Uruguay;ST;72;26;RC Celta;PC
David Carmo;Portugal;CB;68;21;SC Braga;PC
Armin Gigovic;Sweden;CDM|CM;58;18;Helsingborgs IF;PC
Jonathan Bumbu;France;CDM|CM;59;21;Amiens SC;PC
Darell Tokpa;France;ST;60;19;Amiens SC;PC
Ulrick Eneme-Ella;France;CAM;60;19;Amiens SC;PC
Leon Sopic;Croatia;CB;59;19;FC Emmen;PC
Adnan Ugur;Belgium;RM|CM;60;19;Fortuna Sittard;PC
Justin Lonwijk;Netherlands;ST|CM|CAM;62;20;FC Utrecht;PC
Erickson Gallardo;Venezuela;RM|RW;67;24;Toronto FC;PC
Niklas Tarnat;Germany;CDM;61;22;Hannover 96;PC
Michal Skóras;Poland;RM;61;20;Lech Poznan;PC
Alexandru ?igana?u;Romania;LB;64;30;Fotbal Club Boto?ani;PC
Denis Haru?;Romania;RB;65;21;Fotbal Club Boto?ani;PC
Razvan Tincu;Romania;CB|CDM;67;33;Sepsi OSK Sfântu Gheorghe;PC
Austin Muwowo;Zambia;RW;60;23;Orlando Pirates;PC
Admonio;Guinea Bissau;CB;64;26;CD Numancia;PC
Odei;Spain;CB;67;30;CD Mirandés;PC
Bobby Duncan;England;ST;61;19;Fiorentina;PC
Jayson Papeau;France;CAM;61;24;FC Chambly Oise;PC
Bruno Langa;Mozambique;LB;64;22;Vitória Setúbal;PC
Pablo Cortizo;Argentina;CM;64;30;Patronato;PC
Romeesh Ivey;Panama;RM|LM;62;26;Alianza Petrolera;PC
Nikki Havenaar;Japan;CB;64;25;FC Thun;PC
Ayman Al Hejaili;Saudi Arabia;LM|CAM;58;23;Damac FC;PC
Aljaz Casar;Slovenia;CDM|CM|CAM;59;19;SCR Altach;PC
Emanuel Cuevas;Argentina;CAM;58;23;Club Atlético Central Córdoba;PC
Malcolm Badu;Germany;RWB|RB|RM|RW;63;23;Spartak Moscow;PC
Fabian Miesenböck;Austria;RM|LM|CAM;62;27;SV Mattersburg;PC
Rui Pires;Portugal;CDM|CM;65;22;ESTAC Troyes;PC
Khaled Al Khathlan;Saudi Arabia;LB;59;25;Abha Club;PC
Zivko Zivkovic;Serbia;GK;73;31;PAOK;PC
Douglas Augusto;Brazil;CDM|CM;73;23;PAOK;PC
Ramiro Balbuena;Argentina;CAM;63;20;Arsenal de Sarandí;PC
Shunya Mori;Japan;RB|LB;63;25;Shonan Bellmare;PC
Maracás;Brazil;CB;67;26;FC Paços de Ferreira;PC
Jô Santos;Brazil;LM;64;29;Asocia?ia Fotbal Club Hermannstadt;PC
Ballarin;Spain;ST;62;22;SD Huesca;PC
Jordan Tunnicliffe;England;CB;62;26;Crawley Town;PC
Damián Fernández;Argentina;CB;65;19;Vélez Sarsfield;PC
Sami Matoug;France;CAM;59;20;Paris FC;PC
Fabian Greilinger;Germany;RM|LM;58;19;TSV 1860 München;PC
Alan Zamorado;Ecuador;LM;76;39;Free Agents;PC
Alexander Aguilmera;Ecuador;CB;76;34;Free Agents;PC
Anthony Alfárnez;Ecuador;ST;73;35;Free Agents;PC
Enrique Sancero;Ecuador;LM|CM;70;34;Free Agents;PC
Jean Carlos Veria;Ecuador;LB|CB;72;36;Free Agents;PC
Jhon Monsario;Ecuador;CB;77;35;Free Agents;PC
Kevin Berlaso;Ecuador;RB;76;32;Free Agents;PC
Mathías Guerreyro;Ecuador;RM|RW;67;32;Free Agents;PC
Segundo Mandíquez;Ecuador;ST;81;31;Free Agents;PC
Víctor Sabanter;Ecuador;CDM|RM|CM;73;32;Free Agents;PC
Pedro Vaquizo;Ecuador;RM|RW;75;34;Free Agents;PC
José Borgueray;Ecuador;GK;69;30;Free Agents;PC
Juan Mejídez;Ecuador;RM|CM;68;35;Free Agents;PC
Jorge Breitez;Ecuador;LB;67;34;Free Agents;PC
Ángel Morenzo;Ecuador;LM|CAM;70;28;Free Agents;PC
Luis Conderia;Ecuador;ST;70;28;Free Agents;PC
Jhonathan Doriado;Ecuador;GK;66;31;Free Agents;PC
Erick Lardero;Ecuador;ST;73;31;Free Agents;PC
Juan José Santigaro;Ecuador;GK;74;35;Free Agents;PC
Carlos Lendezo;Ecuador;RM|LM;70;26;Free Agents;PC
Santiago Herreyra;Ecuador;CB;70;27;Free Agents;PC
Bruno Vendaza;Ecuador;CDM;72;39;Free Agents;PC
Rodrigo Mandive;Ecuador;CDM;68;35;Free Agents;PC
Attana Deshpande;India;LM;60;39;Free Agents;PC
Abhimoda Chakraborty;India;CB;62;34;Free Agents;PC
Prakul Bhatt;India;ST;63;35;Free Agents;PC
Taranjot Agarwal;India;LB|LM;58;34;Free Agents;PC
Tapish Atwal;India;CB;60;36;Free Agents;PC
Diasha Sundaram;India;CB;59;31;Free Agents;PC
Hantidev Bhandari;India;RM|LM;62;31;Free Agents;PC
Bhadrashree Raj;India;RB;63;32;Free Agents;PC
Devindra Pillai;India;RM|RW;61;32;Free Agents;PC
Durvish Raghavan;India;ST;58;26;Free Agents;PC
Bismeet Sidhu;India;CDM|CM;60;32;Free Agents;PC
Remil Nadkarni;India;CAM|CF;60;34;Free Agents;PC
Palkesh Nagarajan;India;GK;58;30;Free Agents;PC
Amanpreet Varkay;India;LB;58;34;Free Agents;PC
Anvit Swaminathan;India;LM|CAM;62;28;Free Agents;PC
Vihaan Boral;India;GK;59;31;Free Agents;PC
Gunjeevan Thakkar;India;ST;59;23;Free Agents;PC
