name;nationality;position;overall;age;real_team;device
Gabriel Tama?;Romania;RB|CB;71;36;Asocia?ia Fotbal Club Astra Giurgiu;3
Niki Mäenpää;Finland;GK;69;35;Bristol City;3
Laurent Walthert;Switzerland;GK;66;36;Neuchâtel Xamax FCS;3
Alexis;Spain;CB;69;34;Real Racing Club;3
Simon Francis;England;RB|CB;74;35;AFC Bournemouth;3
Wes Morgan;Jamaica;CB;74;36;Leicester City;3
Jung Jo Gook;Korea Republic;ST;68;36;Jeju United FC;3
Lee Dong Gook;Korea Republic;ST;69;41;Jeonbuk Hyundai Motors;3
Kim Young Kwang;Korea Republic;GK;68;37;Seongnam FC;3
Paul Jones;England;GK;61;34;Sheffield Wednesday;3
Luis Jiménez;Chile;CAM|CF;73;36;CD Palestino;3
Daniel Baier;Germany;CDM|CM;77;36;FC Augsburg;3
Christophe Lepoint;Belgium;CB|CM|CAM;68;35;KV Kortrijk;3
Giampaolo Pazzini;Italy;ST;71;35;Hellas Verona;3
Daniele Gastaldello;Italy;CB;68;37;Brescia;3
Alessandro Rosina;Italy;CAM|RW;68;36;Salerno;3
Jürgen Gjasula;lbania;CB|CDM;66;34;1. FC Magdeburg;3
Goran Pandev;North Macedonia;ST|RW;73;37;Genoa;3
Michel Vorm;Netherlands;GK;74;36;Tottenham Hotspur;3
Domenico Maietta;Italy;CB;71;37;Empoli;3
Nicky Hunt;England;RB|CB;57;36;Crewe Alexandra;3
Bruno Alves;Portugal;CB;73;38;Parma;3
Darren Potter;Republic of Ireland;CDM|CM;64;35;Tranmere Rovers;3
Richard Foster;Scotland;RWB|RB|LB|RW;64;34;Ross County FC;3
Angulo;Spain;ST;72;36;Górnik Zabrze;3
James Milner;England;RB|LB|CM;81;34;Liverpool;3
Roman Hubník;Czech Republic;CB;72;36;Viktoria Plzen;3
Chris O'Grady;England;ST;60;34;Bolton Wanderers;3
Billy Jones;England;RB;66;33;Rotherham United;3
Germán Lux;Argentina;GK;73;38;River Plate;3
Maximiliano López;Argentina;ST;71;36;Crotone;3
Dean Lewington;England;LB|LWB|LW;64;36;Milton Keynes Dons;3
Davide Moscardelli;Italy;ST|CF;69;40;Pisa;3
Roberto Vitiello;Italy;RB|CB;65;37;Castellammare di Stabia;3
Antolín Alcaraz;Paraguay;CB;73;37;Club Olimpia;3
Giorgio Chiellini;Italy;CB;88;35;Juventus;3
Willy Caballero;Argentina;GK;75;38;Chelsea;3
Leonardo Ponzio;Argentina;CB|CDM;74;38;River Plate;3
Nani;Portugal;RW|LW;80;33;Orlando City Soccer Club;3
Luis Michel;Mexico;GK;64;41;Club Tijuana;3
Daniel Lopar;Switzerland;GK;67;35;Western Sydney Wanderers;3
Boštjan Cesar;Slovenia;CB;71;38;Chievo Verona;3
David Nugent;England;ST;67;35;Preston North End;3
Christian Fuchs;Austria;LB;73;34;Leicester City;3
Jason Shackell;England;CB;66;36;Lincoln City;3
Matt Harrold;England;ST;60;36;Leyton Orient;3
Dean Gerken;England;GK;66;35;Colchester United;3
Craig Conway;Scotland;RM|LM;64;35;Salford City;3
Federico Marchetti;Italy;GK;72;37;Genoa;3
Vincent Kompany;Belgium;CB;82;34;RSC Anderlecht;3
Santiago Silva;Uruguay;ST;72;39;Argentinos Juniors;3
Jérémy Morel;Madagascar;LB|CB;76;36;Stade Rennais FC;3
Rafael;Brazil;GK;73;38;Cagliari;3
Hitoshi Sogahata;Japan;GK;66;40;Kashima Antlers;3
Yasuhito Endo;Japan;CDM|CM|CAM;71;40;Gamba Osaka;3
Yoshito Okubo;Japan;ST|CAM;67;38;Júbilo Iwata;3
Paulo Da Silva;Paraguay;CB;68;40;Club Libertad;3
Guillermo Ochoa;Mexico;GK;78;35;Club América;3
Antonio Mirante;Italy;GK;78;37;Roma;3
Peter Cherrie;Scotland;GK;59;36;Derry City;3
Jô;Brazil;ST;74;33;Nagoya Grampus;3
Brian Murphy;Republic of Ireland;GK;62;37;Waterford FC;3
Alex Baptiste;England;RB|CB;65;34;Doncaster Rovers;3
Jake Buxton;England;CB;67;35;Burton Albion;3
Chris Beardsley;England;ST;59;36;Burton Albion;3
Andy Butler;England;CB;63;36;Scunthorpe United;3
Ross Wallace;Scotland;RM|CM;67;35;St. Mirren;3
David Marshall;Scotland;GK;71;35;Wigan Athletic;3
Ragnar Klavan;Estonia;CB;75;34;Cagliari;3
Zlatko Dedic;Slovenia;ST|LW;69;35;WSG Swarovski Tirol;3
Krisztián Vadócz;Hungary;CDM|CM;71;35;Club Atlético Peñarol;3
Sammy Bossut;Belgium;GK;72;34;SV Zulte Waregem;3
Johnny Thomsen;Denmark;RB;65;38;Randers FC;3
Mark McNulty;Republic of Ireland;GK;61;39;Cork City;3
Aitor Sanz;Spain;CDM;71;35;CD Tenerife;3
Lisandro López;Argentina;ST;80;37;Racing Club;3
Carlos Araujo;Argentina;RB|LB;71;38;Club Atlético Huracán;3
Marcelo Barovero;Argentina;GK;75;36;Monterrey;3
Javier Mascherano;Argentina;CB|CDM|CM;79;36;Estudiantes de La Plata;3
Jonathan Bottinelli;Argentina;CB;72;35;Unión de Santa Fe;3
Walter Montillo;Argentina;CAM;72;36;Universidad de Chile;3
Pablo Zabaleta;Argentina;RB;74;35;West Ham United;3
Jonás Gutiérrez;Argentina;RB|CM;70;37;Club Atlético Banfield;3
Andriy Pyatov;Ukraine;GK;77;36;Shakhtar Donetsk;3
Javier Gandolfi;Argentina;CB;71;39;Club Atlético Talleres;3
Román Martínez;Argentina;CM;71;37;Club Atlético Aldosivi;3
Mariano Barbosa;Argentina;GK;75;36;Villarreal CF;3
Enrique Bologna;Argentina;GK;71;38;River Plate;3
Jesús Dátolo;Argentina;CM|CAM;75;36;Club Atlético Banfield;3
Carlos Tévez;Argentina;ST|CAM;78;36;Boca Juniors;3
Gustavo Lorenzetti;Chile;CM|CAM;69;35;Deportes Iquique;3
Emiliano Papa;Argentina;LB;70;38;Arsenal de Sarandí;3
Alejandro Gómez;Argentina;ST|CAM|CF;86;32;Atalanta;3
José Sosa;Argentina;CDM|CM;80;35;Trabzonspor;3
Fernando Belluschi;Argentina;CM|CAM;73;36;Club Atlético Lanús;3
Luciano Pocrnjic;Argentina;GK;71;38;Club Atlético Aldosivi;3
Gökhan Gönül;Turkey;RB;74;35;Besiktas JK;3
Arda Turan;Turkey;LM|CM;76;33;FC Barcelona;3
Ferhat Öztorun;Turkey;LB;68;33;Konyaspor;3
Muhammet Demir;Turkey;ST|CAM;71;28;Gazisehir Gaziantep Futbol Kulübü;3
Yekta Kurtulus;Turkey;CDM|CM|CAM;67;34;Antalyaspor;3
Christian Schwegler;Switzerland;RB;66;36;FC Luzern;3
David Zibung;Switzerland;GK;63;36;FC Luzern;3
Albert Bunjaku;Kosovo;ST|LM;67;36;Fußballclub Viktoria Köln 1904 e.V.;3
Tolgahan Acar;Turkey;GK;69;34;Denizlispor;3
Serkan Kirintili;Turkey;GK;75;35;Konyaspor;3
Eren Albayrak;Turkey;LB|LM;71;29;Antalyaspor;3
Sedat Agçay;Turkey;CDM;65;38;MKE Ankaragücü;3
Oscar Wendt;Sweden;LB;76;34;Borussia Mönchengladbach;3
Leandro Greco;Italy;CDM|CM;67;34;Perugia;3
Raffael;Brazil;ST|CF;76;35;Borussia Mönchengladbach;3
David Prieto;Spain;CB;68;37;CF Fuenlabrada;3
Juande;Spain;CDM|CM;66;33;Perth Glory;3
Dorca;Spain;CDM|CM;68;37;AD Alcorcón;3
Tito;Spain;RB|LB;71;35;Rayo Vallecano;3
Seoane;Spain;CDM|CM;70;37;CD Lugo;3
Mikel Rico;Spain;CM;73;35;SD Huesca;3
David Barral;Spain;ST;65;37;Real Racing Club;3
Andrés Fernández;Spain;GK;78;33;Villarreal CF;3
Cejudo;Spain;RM|LM|CAM;69;36;Real Racing Club;3
Javi Fuego;Spain;CDM|CM;71;36;R. Sporting;3
Susaeta;Spain;RM|LM;70;35;Albacete BP;3
Jesús Navas;Spain;RB|RM;82;34;Sevilla FC;3
Santi Cazorla;Spain;CDM|LM|CM;83;35;Villarreal CF;3
Reguero;Spain;GK;64;38;HJK Helsinki;3
Dani Giménez;Spain;GK;72;36;RC Deportivo;3
Diego López;Spain;GK;79;38;RCD Espanyol;3
Soldado;Spain;ST;76;35;Granada CF;3
Vesga;Spain;CM;74;27;Athletic Club;3
Iván Cuéllar;Spain;GK;77;36;CD Leganés;3
Javier Pinola;Argentina;CB;77;37;River Plate;3
Iñaki Astiz;Spain;CB;64;36;Legia Warszawa;3
Rubén;Spain;GK;73;36;CA Osasuna;3
Diego Castro;Spain;CAM|LW;76;38;Perth Glory;3
Cosmin Frasinescu;Romania;CB;65;35;Fotbal Club Politehnica Ia?i;3
Marius Constantin;Romania;CB;69;35;Clubul Sportiv Gaz Metan Media?;3
Razvan Ple?ca;Romania;GK;68;37;Clubul Sportiv Gaz Metan Media?;3
Igor Akinfeev;Russia;GK;80;34;PFC CSKA Moscow;3
Artem Rebrov;Russia;GK;71;36;Spartak Moscow;3
Andrei Cristea;Romania;ST;68;36;Fotbal Club Politehnica Ia?i;3
Luíz Carlos;Brazil;CDM;69;35;FC Paços de Ferreira;3
Arkadiusz Malarz;Poland;GK;68;40;LKS Lódz;3
Pawel Kieszek;Poland;GK;75;36;Rio Ave FC;3
Marcin Wasilewski;Poland;CB;68;40;Wisla Kraków;3
Ali Al Habsi;Oman;GK;68;38;West Bromwich Albion;3
Espen Ruud;Norway;RB;69;36;Odds BK;3
Iven Austbø;Norway;GK;66;35;Viking FK;3
Klaas-Jan Huntelaar;Netherlands;ST;75;36;Ajax;3
Cristian Molinaro;Italy;LB|LM;69;36;Venezia;3
Christian Maggio;Italy;RB;73;38;Benevento;3
Francesco Magnanelli;Italy;CDM;74;35;Sassuolo;3
Alex Cordaz;Italy;GK;72;37;Crotone;3
Valeri Bojinov;Bulgaria;ST;69;34;Pescara;3
Antonio Rosati;Italy;GK;69;37;Torino;3
Mirko Stefani;Italy;CB;67;36;Pordenone;3
Alan Bennett;Republic of Ireland;CB;57;38;Cork City;3
Gary Rogers;Republic of Ireland;GK;63;38;Dundalk;3
Wes Hoolahan;Republic of Ireland;RM|CAM;68;38;Newcastle Jets;3
Daryl Murphy;Republic of Ireland;ST;67;37;Bolton Wanderers;3
Avraam Papadopoulos;Greece;CB;69;35;Olympiacos CFP;3
Mario Gómez;Germany;ST;74;35;VfB Stuttgart;3
Romain Salin;France;GK;72;36;Stade Rennais FC;3
Lukas Podolski;Germany;ST|CAM|RW;74;35;Antalyaspor;3
Vincent Demarconnay;France;GK;70;37;Paris FC;3
Joe Hart;England;GK;75;33;Burnley;3
Markus Halsti;Finland;CB;67;36;Esbjerg fB;3
Boris Rotenberg;Finland;RWB|RB|RW;61;34;Lokomotiv Moscow;3
James Coppinger;England;CAM|LW;67;39;Doncaster Rovers;3
Steven Davis;Northern Ireland;CDM|CM;74;35;Rangers FC;3
Johan Absalonsen;Denmark;RM|LM|LW;65;34;SønderjyskE;3
Philipp Netzer;Austria;CB;66;34;SCR Altach;3
Ramazan Özcan;Austria;GK;73;36;Bayer 04 Leverkusen;3
Gareth Evans;England;CAM;65;32;Portsmouth;3
Scott Brown;England;GK;65;35;Port Vale;3
Mattias Moström;Sweden;RM|LM;61;37;Molde FK;3
John White;England;CB;63;34;Southend United;3
Scott Flinders;England;GK;63;34;Cheltenham Town;3
Bradley Johnson;England;CDM|CM;69;33;Blackburn Rovers;3
Gaël Clichy;France;LB;76;35;Medipol Basaksehir FK;3
Alexander Tettey;Norway;CDM;71;34;Norwich City;3
Johan Lædre Bjørdal;Norway;CB;66;34;Vålerenga Fotball;3
Ricardo Vaz Tê;Portugal;ST;72;33;Portimonense SC;3
Piqué;Spain;CB;88;33;FC Barcelona;3
Aaron Lennon;England;RM|LM;73;33;Burnley;3
Felipe Saad;Brazil;CB;66;36;Paris FC;3
Mark Noble;England;CDM|CM;76;33;West Ham United;3
Ashley Young;England;RB|RM|LM;75;35;Inter;3
José Sand;Argentina;ST;76;40;Club Atlético Lanús;3
Rubens Sambueza;Argentina;CDM|RM|CM;75;36;Pachuca;3
Edgar Barreto;Paraguay;CM;71;36;Sampdoria;3
Mariusz Pawelec;Poland;RB|LB|CB;64;34;Slask Wroclaw;3
Dean Marney;England;CM;64;36;Fleetwood Town;3
Renato Civelli;Argentina;CB;73;36;Club Atlético Banfield;3
Per Ciljan Skjelbred;Norway;CDM|CM;76;33;Hertha BSC;3
Darío Cvitanich;Argentina;ST;76;36;Racing Club;3
Rodrigo Palacio;Argentina;ST|CAM;76;38;Bologna;3
Magnus Wolff Eikrem;Norway;CM|CAM;75;29;Molde FK;3
Juan Insaurralde;Argentina;CB;73;35;Colo-Colo;3
Víctor Figueroa;Argentina;LM|CAM;62;36;Sociedad Deportiva Aucas;3
Lucas Licht;Argentina;LB|LWB|LM|LW;69;39;Gimnasia y Esgrima La Plata;3
Sergio Agüero;Argentina;ST;90;32;Manchester City;3
Mauro Zárate;Argentina;ST|CAM|CF;77;33;Boca Juniors;3
Hernán Pellerano;Argentina;CB;65;36;FBC Melgar;3
André-Pierre Gignac;France;ST|CF;81;34;Tigres U.A.N.L.;3
Hilton;Brazil;CB;79;42;Montpellier Hérault SC;3
Jean-Louis Leca;France;GK;73;34;Racing Club de Lens;3
Àngel Rangel;Spain;RB;68;37;Queens Park Rangers;3
Jorge Molina;Spain;ST;80;38;Getafe CF;3
Cezary Stefanczyk;Poland;RB;62;36;Wisla Plock;3
Mihai Roman;Romania;RB|RM;66;35;Fotbal Club Boto?ani;3
Yuriy Zhirkov;Russia;LB|LM;76;36;Free Agents;3
Craig Mackail-Smith;Scotland;ST|RM|RW;62;36;Stevenage;3
Amin Askar;Ethiopia;ST|RB|LM;64;34;Kristiansund BK;3
Jakub Szmatula;Poland;GK;64;39;Piast Gliwice;3
Richard Stearman;England;CB;69;32;Huddersfield Town;3
Leon Clarke;England;ST;69;35;Sheffield United;3
Peter Nymann;Denmark;RB;65;37;AC Horsens;3
Piotr Celeban;Poland;RB|CB;67;35;Slask Wroclaw;3
Martin Ørnskov;Denmark;CDM|CM;64;34;Lyngby BK;3
Sergio Ramos;Spain;CB;89;34;Real Madrid;3
Bartosz Bialkowski;Poland;GK;72;33;Millwall;3
Aiden McGeady;Republic of Ireland;LM;72;34;Charlton Athletic;3
Stephen Henderson;Republic of Ireland;GK;65;32;Crystal Palace;3
Michael Bradley;United States;CDM|CM;75;32;Toronto FC;3
Casto;Spain;GK;66;38;Extremadura UD;3
Robert Snodgrass;Scotland;RM|CM;77;32;West Ham United;3
Scott McDonald;Australia;ST|RW;66;36;Brisbane Roar;3
Charlie Adam;Scotland;CDM|CM;67;34;Reading;3
Gary MacKenzie;Scotland;CB;63;34;St. Mirren;3
David Bicík;Czech Republic;GK;65;39;Sparta Praha;3
Tomáš Cerny;Czech Republic;GK;65;35;Aberdeen;3
Martin Cranie;England;RB|CB;68;33;Luton Town;3
Matthew Mills;England;CB;65;34;Forest Green Rovers;3
Cristian Sapunaru;Romania;CB|CDM;70;36;Kayserispor;3
Joe Lewis;England;GK;73;32;Aberdeen;3
Jakub Rzezniczak;Poland;RB|CB;67;33;Wisla Plock;3
Adam El-Abd;Egypt;CB;64;35;Stevenage;3
Adebayo Akinfenwa;England;ST;65;38;Wycombe Wanderers;3
Paul Quasten;Czech Republic;LB;62;35;RKC Waalwijk;3
José de Jesús Corona;Mexico;GK;75;39;Cruz Azul;3
Guillaume Hoarau;France;ST;76;36;BSC Young Boys;3
Alfredo Talavera;Mexico;GK;72;37;Deportivo Toluca;3
Philipp Pentke;Germany;GK;73;35;TSG 1899 Hoffenheim;3
Thomas Gebauer;Austria;GK;64;38;LASK Linz;3
Richard Wood;England;CB;66;35;Rotherham United;3
Yuki Abe;Japan;CB|CDM|CM;66;38;Urawa Red Diamonds;3
Cristian Lucchetti;Argentina;GK;72;42;Atlético Tucumán;3
Iván Vázquez;Mexico;GK;68;37;Fútbol Club Juárez;3
Héctor Herrera;Mexico;CM;82;30;Atlético Madrid;3
Franck Ribéry;France;LM|CF|LW;82;37;Fiorentina;3
Andrew Considine;Scotland;LB|CB;69;33;Aberdeen;3
Samuel Holmén;Sweden;CM;68;36;IF Elfsborg;3
Tobias Eriksson;Sweden;RM;63;35;GIF Sundsvall;3
Andreas Granqvist;Sweden;CB;74;35;Helsingborgs IF;3
Darren Pratley;England;CDM|CM;66;35;Charlton Athletic;3
Melitón Hernández;Mexico;GK;64;37;Tiburones Rojos de Veracruz;3
Neri Cardozo;Argentina;CM|CAM;74;33;Defensa y Justicia;3
Ryan Babel;Netherlands;ST|RW|LW;78;33;Ajax;3
Thomas Vermaelen;Belgium;CB;77;34;Vissel Kobe;3
Rasmus Lindgren;Sweden;CB;69;35;BK Häcken;3
Sylvain Marveaux;France;CAM|RW;69;34;FC Lorient;3
Brendan Clarke;Republic of Ireland;GK;63;34;St. Patrick's Athletic;3
Pedro López;Spain;RB;70;36;SD Huesca;3
Raúl Albiol;Spain;CB;83;34;Villarreal CF;3
Jorge Valdivia;Chile;CAM;74;36;Monarcas Morelia;3
Efraín Velarde;Mexico;LB;68;34;Monarcas Morelia;3
Moritz Stoppelkamp;Germany;RM|LM|CAM;70;33;MSV Duisburg;3
Scott Dann;England;CB;74;33;Crystal Palace;3
Laurent Ciman;Belgium;CB;70;34;Toronto FC;3
Uwe Hünemeier;Germany;CB;68;34;SC Paderborn 07;3
Besart Berisha;Kosovo;ST;68;35;Western United FC;3
Anssi Jaakkola;Finland;GK;67;33;Bristol Rovers;3
Scott Carson;England;GK;71;34;Manchester City;3
Quentin Westberg;United States;GK;69;34;Toronto FC;3
Ricardo Batista;Portugal;GK;63;33;Clubul Sportiv Gaz Metan Media?;3
Lionel Messi;Argentina;ST|CF|RW;94;33;FC Barcelona;3
Pablo Álvarez;Argentina;RB|LB;66;36;Arsenal de Sarandí;3
Benoît Costil;France;GK;79;33;FC Girondins de Bordeaux;3
Jefferson Farfán;Peru;ST|RM;77;35;Lokomotiv Moscow;3
Aaron Hunt;Germany;CM|CAM;75;33;Hamburger SV;3
Salva Sevilla;Spain;CDM|CM;75;36;RCD Mallorca;3
Mario Sonnleitner;Austria;CB;69;33;SK Rapid Wien;3
Juanma;Spain;CB;72;37;CF Fuenlabrada;3
Salomon Kalou;Ivory Coast;ST|RM|LM;76;34;Hertha BSC;3
Zheng Zhi;China PR;CDM|CM;68;39;Guangzhou Evergrande Taobao FC;3
Liu Jian;China PR;CB;61;35;Beijing Renhe FC;3
Felice Evacuo;Italy;ST;66;37;Trapani;3
Ibrahim Afellay;Netherlands;CM|CAM;74;34;PSV;3
Nana Asare;Ghana;LB;72;34;KAA Gent;3
Ken Reichel;Germany;LB;70;33;1. FC Union Berlin;3
Fabrizio Melara;Italy;RM|CAM;63;34;Castellammare di Stabia;3
Oribe Peralta;Mexico;ST;71;36;Guadalajara;3
Dante;Brazil;CB;78;36;OGC Nice;3
Mathieu Debuchy;France;RWB|RB|CB|RW;78;35;AS Saint-Étienne;3
David Edwards;Wales;CDM|CM;65;34;Shrewsbury;3
Philipp Tschauner;Germany;GK;72;34;RB Leipzig;3
Willem Janssen;Netherlands;CB;74;34;FC Utrecht;3
Gökhan Inler;Switzerland;CDM;73;36;Medipol Basaksehir FK;3
José Alfredo Castillo;Bolivia;ST;61;37;Club Deportivo Oriente Petrolero;3
Jean Beausejour;Chile;LB;72;36;Universidad de Chile;3
Christian Gentner;Germany;CDM|CM|CAM;74;34;1. FC Union Berlin;3
Danny Fox;Scotland;LB|CB;68;34;Wigan Athletic;3
Pirmin Schwegler;Switzerland;CDM|CM;74;33;Western Sydney Wanderers;3
Léo Matos;Brazil;RB|LB|RM;76;34;PAOK;3
Julio Barroso;Argentina;CB;72;35;Colo-Colo;3
Lucas Biglia;Argentina;CDM|CM;79;34;Milan;3
Matías Silvestre;Argentina;CB;70;35;Livorno;3
Steven Taylor;England;CB;71;34;Wellington Phoenix;3
Jonathan Pitroipa;Burkina Faso;CAM|RW;69;34;Paris FC;3
Juan Manuel Olivera;Uruguay;ST;70;38;Club Atlético River Plate;3
Craig Bryson;Scotland;CDM|CM;69;33;Aberdeen;3
Bafétimbi Gomis;France;ST;81;34;Al Hilal;3
Loïc Perrin;France;CB;78;34;AS Saint-Étienne;3
Jurado;Spain;RM|LM|CAM;73;34;Cádiz CF;3
Alaixys Romao;Togo;CDM|CM;76;36;Stade de Reims;3
Gerardo Rodríguez;Mexico;LB;68;35;Puebla;3
Fabio Quagliarella;Italy;ST;81;37;Sampdoria;3
Erwin Hoffer;Austria;ST;65;33;FC Admira Wacker Mödling;3
Martín Cortés;Argentina;CDM|CM;64;37;Curicó Unido;3
Robinson Zapata;Colombia;GK;67;41;Jaguares Fútbol Club;3
Clayton Donaldson;Jamaica;ST;63;36;Bradford City;3
Oriol Riera;Spain;ST;67;34;CF Fuenlabrada;3
Andrés Pérez;Colombia;CDM|CM;67;39;Independiente Santa Fe;3
Scott Wiseman;Gibraltar;RWB|RB|RW;62;34;Salford City;3
Élton;Brazil;RM|CAM|RW;69;34;Al Wehda;3
Ben Watson;England;CDM|CM;70;35;Nottingham Forest;3
Tom Soares;England;CB|CDM|CM;61;34;Stevenage;3
David Abraham;Argentina;CB;77;34;Eintracht Frankfurt;3
Jérémy Ménez;France;CAM|CF|LW;70;33;Paris FC;3
Hatem Ben Arfa;France;ST|CAM;79;33;R. Valladolid CF;3
Sebastián Viera;Uruguay;GK;73;37;Junior FC;3
Luca Pagliarulo;Italy;CB;65;36;Trapani;3
Javi García;Spain;CB|CDM|CM;77;33;Real Betis;3
Conrad Logan;Republic of Ireland;GK;62;34;Forest Green Rovers;3
Valon Behrami;Switzerland;CDM|CM;75;35;Genoa;3
Niklas Hoheneder;Austria;CB;64;33;Chemnitzer FC;3
Florian Klein;Austria;RWB|RB|RM|RW;68;33;FK Austria Wien;3
Borja Valero;Spain;CDM|CAM;78;35;Inter;3
Zapater;Spain;CDM|CM;67;35;R. Zaragoza;3
David Ousted;Denmark;GK;67;35;Hammarby IF;3
Luke Chambers;England;CB;67;34;Ipswich Town;3
Barry Fuller;England;RB;64;35;Gillingham;3
Llorente;Spain;ST;76;35;Napoli;3
Sinan Bolat;Turkey;GK;75;31;Royal Antwerp FC;3
Faris Haroun;Belgium;CDM;74;34;Royal Antwerp FC;3
Alexander Baumjohann;Germany;CAM;70;33;Sydney FC;3
Mousa Dembélé;Belgium;CDM|CM|CAM;80;33;Guangzhou R&F FC;3
Radoslaw Cierzniak;Poland;GK;66;37;Legia Warszawa;3
Adrian Mierzejewski;Poland;RM|CM|CAM;76;33;Chongqing Dangdai Lifan FC SWM Team;3
Daniele Padelli;Italy;GK;74;34;Inter;3
Remko Pasveer;Netherlands;GK;73;36;Vitesse;3
Karim El Ahmadi;Morocco;CDM|CM;74;35;Al Ittihad;3
João Moutinho;Portugal;CM;84;33;Wolverhampton Wanderers;3
Vedad Ibiševic;Bosnia & Herzegovina;ST;76;35;Hertha BSC;3
Kazuhiko Chiba;Japan;CB;62;35;Nagoya Grampus;3
Michael Jakobsen;Denmark;CB;66;34;Adelaide United;3
Giuseppe Rossi;Italy;ST;74;33;Real Salt Lake;3
Scott Cuthbert;Scotland;CB;66;33;Stevenage;3
Samir Handanovic;Slovenia;GK;88;36;Inter;3
Ugur Uçar;Turkey;RB|LB;67;33;Medipol Basaksehir FK;3
Cesc Fàbregas;Spain;CDM|CM|CAM;78;33;AS Monaco Football Club SA;3
Mat Sadler;England;CB;64;35;Walsall;3
Neil Kilkenny;Australia;CDM|CM;68;34;Perth Glory;3
Colin Doyle;Republic of Ireland;GK;65;35;Heart of Midlothian;3
Paul Gallagher;Scotland;CDM|CM;71;35;Preston North End;3
Marcos Angeleri;Argentina;RB|CB;71;37;Argentinos Juniors;3
Mauricio Caranta;Argentina;GK;67;41;Club Atlético Talleres;3
James Perch;England;RB|CDM|CM;63;34;Scunthorpe United;3
Billy Sharp;England;ST;73;34;Sheffield United;3
Nereo Champagne;Argentina;GK;69;35;R. Oviedo;3
Rolando;Portugal;CB;74;34;SC Braga;3
Michael Tørnes;Denmark;GK;62;34;Brøndby IF;3
Alan McCormack;Republic of Ireland;CDM|CM;66;36;Northampton Town;3
Ben Foster;England;GK;80;37;Watford;3
Guillaume Gillet;Belgium;CDM|CM;71;36;Racing Club de Lens;3
Michael McGovern;Northern Ireland;GK;67;36;Norwich City;3
Steven Naismith;Scotland;ST|LM|CAM;72;33;Heart of Midlothian;3
Liam Fontaine;England;CB;63;34;Ross County FC;3
Phil Bardsley;Scotland;RB;72;35;Burnley;3
Tom Heaton;England;GK;78;34;Aston Villa;3
Jonathan Orozco;Mexico;GK;77;34;Santos Laguna;3
Glenn Whelan;Republic of Ireland;CDM|CM;69;36;Fleetwood Town;3
Danny Graham;England;ST;68;34;Blackburn Rovers;3
Simon Cox;Republic of Ireland;ST|CAM;65;33;Western Sydney Wanderers;3
Luke Varney;England;ST;65;37;Cheltenham Town;3
James Vaughan;England;ST;66;32;Tranmere Rovers;3
Lee Frecklington;Republic of Ireland;CM;64;34;Lincoln City;3
David Limbersky;Czech Republic;RB|LB|CB;73;36;Viktoria Plzen;3
Andrea Consigli;Italy;GK;81;33;Sassuolo;3
Tony Craig;England;CB;65;35;Bristol Rovers;3
Kasper Schmeichel;Denmark;GK;83;33;Leicester City;3
John Ruddy;England;GK;70;33;Wolverhampton Wanderers;3
Jamie Young;England;GK;68;34;Brisbane Roar;3
Jonny Hayes;Republic of Ireland;LB|LWB|LM|LW;71;33;Celtic;3
Grant Leadbitter;England;CDM|CM;67;34;Sunderland;3
Daniel Congré;France;CB;75;35;Montpellier Hérault SC;3
Behrang Safari;Sweden;LB|CB;68;35;Malmö FF;3
Omar Arellano;Mexico;ST|CAM;66;33;Gallos Blancos de Querétaro;3
Stéphane Sessègnon;Benin;CM|CAM;75;36;Gençlerbirligi SK;3
Steve Mandanda;France;GK;83;35;Olympique de Marseille;3
Ryan Harley;England;LM|CM;60;35;Milton Keynes Dons;3
Joe Walsh;Wales;CB;66;28;Milton Keynes Dons;3
Curtis Davies;England;CB;72;35;Derby County;3
Michael Rose;England;CDM|CM;60;38;Macclesfield Town;3
Simeon Jackson;Canada;ST;63;33;Stevenage;3
Sergio;Spain;GK;74;33;RC Celta;3
Ashley Williams;Wales;CB;70;35;Bristol City;3
Adam Le Fondre;England;ST;71;33;Sydney FC;3
Eduardo;Portugal;GK;72;37;SC Braga;3
Michele Troiano;Italy;CM;67;35;Ascoli;3
Alessandro Diamanti;Italy;CAM|CF;76;37;Western United FC;3
Themistoklis Tzimopoulos;New Zealand;CB;67;34;Korona Kielce;3
Charles;Brazil;ST;78;36;SD Eibar;3
Thiago Silva;Brazil;CB;87;35;Paris Saint-Germain;3
Michal Papadopulos;Czech Republic;ST;63;35;Korona Kielce;3
Graziano Pellè;Italy;ST;77;35;Shandong Luneng TaiShan FC;3
Sebastian Larsson;Sweden;CDM|CM;74;35;AIK;3
Nedum Onuoha;England;CB;70;33;Real Salt Lake;3
Bradley Wright-Phillips;England;ST;74;35;LAFC;3
Gary Cahill;England;CB;78;34;Crystal Palace;3
Pita;Spain;CB|CDM|CM;71;35;CD Lugo;3
Xisco;Spain;ST;72;34;Club Atlético Peñarol;3
Johan Dahlin;Sweden;GK;72;33;Malmö FF;3
Brad Guzan;United States;GK;72;35;Atlanta United;3
Drew Moor;United States;CB;68;36;Colorado Rapids;3
Chris Wondolowski;United States;ST;69;37;San Jose Earthquakes;3
Jeff Larentowicz;United States;CDM|CM;68;36;Atlanta United;3
Tim Hoogland;Germany;CB|CDM;70;35;Melbourne Victory;3
Jonas Brix-Damborg;Denmark;CDM|CM;68;34;Hobro IK;3
